world_name	gc_name	gc_level	gc_exp	ranking	guild_name	grade	class_name
戴摩爾克04	媽祖伏特加	90	2348037464694996	4	讓子彈飛一下	24	香射手
戴摩爾克04	o關公龍舌蘭o	89	1847014082715491	5	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	稻荷神大吟釀	89	1774605336078654	6	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	波賽燉紅酒	88	969338985687777	9	讓子彈飛一下	22	幻影劍士
戴摩爾克04	帝釋天沙士	88	968917235707694	10	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	聖王公雞尾酒	87	857340593055864	11	讓子彈飛一下	24	執行官
戴摩爾克04	彌勒伏特加	87	792145039799337	12	讓子彈飛一下	24	太陽監視者
戴摩爾克04	女媧蜜桃烏龍	86	606396913585083	13	讓子彈飛一下	22	咒文刻印使
戴摩爾克04	伊邪那岐生命之水	86	590763568924388	14	讓子彈飛一下	22	香射手
戴摩爾克04	註生娘娘艾碧斯	86	585176267839623	15	讓子彈飛一下	22	幻影劍士
戴摩爾克04	我要進來囉	86	432002144789895	16	帕拉迪島	21	咒文刻印使
戴摩爾克04	睡神喝冰奶渡劫	86	406376670852754	17	讓子彈飛一下	21	咒文刻印使
戴摩爾克04	三太子米粥	85	351826409230300	18	讓子彈飛一下	21	幻影劍士
戴摩爾克04	三太子大摩二十年	85	294570707465607	20	讓子彈飛一下	20	香射手
戴摩爾克04	小腦	84	217988940145347	21	雪落夜無聲	19	深淵放逐者
戴摩爾克04	神偷爸爸	84	184895659730692	22	神印王座	20	咒文刻印使
戴摩爾克04	御嶽沖繩泡盛	84	178162509610113	23	讓子彈飛一下	20	咒文刻印使
戴摩爾克04	春烏龍	84	171369865130655	24	今年一定帶你去看海	19	咒文刻印使
戴摩爾克04	保生大帝烏龍綠	83	152902826112867	25	讓子彈飛一下	20	咒文刻印使
戴摩爾克04	微微	83	134386814545009	26	讓子彈飛一下	19	咒文刻印使
戴摩爾克04	財神小米粥	83	132399525719233	27	船過水無痕	19	咒文刻印使
戴摩爾克04	月老茅台	83	129167589122778	28	讓子彈飛一下	20	咒文刻印使
戴摩爾克04	君子不器	83	127524860898633	29	春風如酒	19	執行官
戴摩爾克04	超級無敵可愛小西咪	83	118383770226201	30		18	太陽監視者
戴摩爾克04	虎爺子汁	83	117945022134109	31	讓子彈飛一下	19	咒文刻印使
戴摩爾克04	孟婆桃姬	83	115025642344117	32	讓子彈飛一下	20	香射手
戴摩爾克04	我為逝者哀哭	82	90685043211249	33		18	太陽監視者
戴摩爾克04	灶神糯米粥	82	80910976172001	34	船過水無痕	18	咒文刻印使
戴摩爾克04	小喵	82	68113470862929	35	jfgbtu	18	執行官
戴摩爾克04	桌子下有人	81	60645409890942	36	春滿盛	17	執行官
戴摩爾克04	霜染人衣	81	60113343428782	37	花落水無聲	17	深淵放逐者
戴摩爾克04	降龍羅漢加鹽沙士	81	58253489423524	38	讓子彈飛一下	18	太陽監視者
戴摩爾克04	曬個月亮	81	57091200976610	39	凌霄軍隊	18	執行官
戴摩爾克04	富林太空站	81	54636248020049	40		18	太陽監視者
戴摩爾克04	大藍貓	81	51704980416487	41	小藍貓	16	咒文刻印使
戴摩爾克04	三天三夜	81	51070044520670	42		17	太陽監視者
戴摩爾克04	ddstt	81	42324914220206	43	ddsd	16	咒文刻印使
戴摩爾克04	許光漢	80	42218093395103	44		18	執行官
戴摩爾克04	白鷺鷥	80	40833011746126	45		17	執行官
戴摩爾克04	二郎神君度橙酒	80	40025123759927	46	讓子彈飛一下	18	咒文刻印使
戴摩爾克04	hoya	80	37978558392156	47	春滿盛	17	咒文刻印使
戴摩爾克04	三清酒	80	35608466005948	48	雪落夜無聲	16	咒文刻印使
戴摩爾克04	依然	80	34220992958826	49	春風如酒	16	咒文刻印使
戴摩爾克04	殺神波本	80	29307458865732	50	讓子彈飛一下	18	香射手
戴摩爾克04	白輕雪	80	29303158715549	51		16	太陽監視者
戴摩爾克04	清風徐來	80	28382421867966	52	花落水無聲	15	太陽監視者
戴摩爾克04	娘娘	80	27688261272870	53	jfgbtu	15	幻影劍士
戴摩爾克04	守護者八加九	79	26697120958703	54	春滿盛	17	執行官
戴摩爾克04	涼玖OuO	79	26071398164041	55		16	咒文刻印使
