world_name	gc_name	gc_level	gc_exp	ranking	guild_name	grade	class_name
戴摩爾克04	村長	89	2031025425392238	1	幸福村	25	執行官
戴摩爾克04	被遺忘的酷寒狂狼勇士	88	1153758703896408	2	幸福村	21	野蠻鬥士
戴摩爾克04	阿庫婭	87	813122697733915	3	太平教	22	咒文刻印使
戴摩爾克04	農夫	86	607521312457590	4	幸福村	21	野蠻鬥士
戴摩爾克04	哈士柴	86	547434997562818	5	幸福村	21	太陽監視者
戴摩爾克04	櫻桃烤鴨	85	355332689222907	6	幸福村	21	執行官
戴摩爾克04	幻影冰冰	85	333968936941625	7	幸福村	20	太陽監視者
戴摩爾克04	我想吃魚	85	332578189182420	8	太平教	21	香射手
戴摩爾克04	打工仔	85	317068240168721	9	幸福村	20	咒文刻印使
戴摩爾克04	Q罒Q	85	304139062355293	10	幸福村	20	咒文刻印使
戴摩爾克04	圖坦卡門	85	288212076095740	11	幸福村	20	咒文刻印使
戴摩爾克04	君子不器	85	272961937804390	12	春風如酒	20	執行官
戴摩爾克04	貧道摸魚真人	85	266782697682908	13	幸福村	22	太陽監視者
戴摩爾克04	北海大草蝦	85	265872583246645	14	幸福村	19	執行官
戴摩爾克04	主教	84	220198573179910	15	幸福村	20	咒文刻印使
戴摩爾克04	挪威大鮭魚	84	211711281772972	16	幸福村	19	野蠻鬥士
戴摩爾克04	締造者o放逐之境	84	161179446370216	17	幸福村	19	咒文刻印使
戴摩爾克04	黃河大鯉魚	83	144409747069874	18	幸福村	18	太陽監視者
戴摩爾克04	微微	83	140143239568626	19		19	咒文刻印使
戴摩爾克04	結丹小兒	83	136975417945705	20	幸福村	17	執行官
戴摩爾克04	財神小米粥	83	132941699884713	21		19	咒文刻印使
戴摩爾克04	蛇蠍	83	117308472195075	22	幸福村	17	香射手
戴摩爾克04	曬個月亮	83	115114899838827	23	凌霄軍隊隊	18	執行官
戴摩爾克04	幻影弱弱	83	108125250828021	24	幸福村	19	咒文刻印使
戴摩爾克04	桌子下有人	83	107092602850888	25	春滿盛	18	執行官
戴摩爾克04	我為逝者哀哭	82	90685043211249	26		18	太陽監視者
戴摩爾克04	查爾斯	82	88732845470180	27	童話巡航者	18	野蠻鬥士
戴摩爾克04	焗烤馬鈴薯	82	87425372682389	28	春風如酒	17	太陽監視者
戴摩爾克04	CROSS	82	79109472700574	29	幸福村	18	咒文刻印使
戴摩爾克04	小喵	82	76202507850722	30	jfgbtu	18	執行官
戴摩爾克04	大藍貓	81	63228101433323	31		16	咒文刻印使
戴摩爾克04	依然	81	59333990535944	32	春風如酒	18	咒文刻印使
戴摩爾克04	富林太空站	81	54636248020049	33		18	太陽監視者
戴摩爾克04	三天三夜	81	52282962677282	34	幸福村	17	太陽監視者
戴摩爾克04	ddstt	81	51632200253067	35	ddsd	16	咒文刻印使
戴摩爾克04	話題	81	50747760797002	36	春滿盛	16	香射手
戴摩爾克04	我知道	81	50612994678197	37	春滿盛	16	香射手
戴摩爾克04	心如止水	81	50293417215971	38	春滿盛	16	香射手
戴摩爾克04	愛不在	81	50267190802274	39	春滿盛	16	香射手
戴摩爾克04	太多太多的抱歉	81	49712726501891	40	春滿盛	16	香射手
戴摩爾克04	阿瑞斯	81	49026416282959	41	春風如酒	17	香射手
戴摩爾克04	我沒對她說	81	48942229243456	42	春滿盛	16	香射手
戴摩爾克04	告白氣球	81	48838902856776	43	春滿盛	16	香射手
戴摩爾克04	信徒	81	48717074519220	44	春滿盛	16	香射手
戴摩爾克04	哎呦喂呀	81	47603970019048	45	春風如酒	17	太陽監視者
戴摩爾克04	守護者八加九	81	46029058936361	46		17	執行官
戴摩爾克04	子熙分袂	81	43026909843871	47	凌霄軍隊11	16	執行官
戴摩爾克04	許光漢	80	42218093395103	48		18	執行官
戴摩爾克04	白鷺鷥	80	40833011746126	49		17	執行官
戴摩爾克04	奧蘿拉	80	39024137272353	50	童話巡航者	16	香射手
戴摩爾克04	艾莉兒洛伊	80	38986326034580	51	童話巡航者	16	太陽監視者
戴摩爾克04	Sck	80	33546798303013	52	幸福村	18	咒文刻印使
戴摩爾克04	芷怡	80	33505947656447	53	jfgbtu	16	執行官
戴摩爾克04	酒酒	80	30606418837130	54	酒酒	17	執行官
戴摩爾克04	韭嫵弍栖	80	30593823303993	55	春滿盛	16	幻影劍士
戴摩爾克04	娘娘	80	29730819595884	56	jfgbtu	15	幻影劍士
戴摩爾克04	老蕭	80	29480060383737	57	ADAD	17	深淵放逐者
戴摩爾克04	白輕雪	80	29303158715549	58		16	太陽監視者
戴摩爾克04	三月兔邦妮	80	29110321285771	59	童話巡航者	15	咒文刻印使
戴摩爾克04	管妳媽媽嫁給誰	79	26433979376518	60	妹妹別怕打完就好	17	野蠻鬥士
戴摩爾克04	涼玖OuO	79	26071398164041	61		16	咒文刻印使
戴摩爾克04	多的是你不知道的事	79	25805708061580	62	幸福村	15	咒文刻印使
戴摩爾克04	晴時多雲	79	25787002121033	63		16	咒文刻印使
戴摩爾克04	又見一夜襲	79	25379245826119	64		16	香射手
戴摩爾克04	乖嫑殺我也嫑跑	79	24560094287949	65	幸福村	20	咒文刻印使
戴摩爾克04	哈德利	79	23990356131611	66		16	太陽監視者
戴摩爾克04	熊本真希	79	22901659192385	67		15	太陽監視者
戴摩爾克04	肥美老雞包	79	21716971657536	68	遙遠的夢想	16	幻影劍士
戴摩爾克04	守護者加九妹	79	21669910412139	69		16	咒文刻印使
戴摩爾克04	豬神未食飽	79	20037764453687	70	龍虎豹出版社	17	執行官
戴摩爾克04	特務J	79	19804143887209	71		15	幻影劍士
戴摩爾克04	我獨自尻噏	79	19791603999187	72		15	太陽監視者
戴摩爾克04	守護者阿志	79	19381853387983	73		16	香射手
戴摩爾克04	蘭斯	79	19078775132862	74	童話巡航者	15	執行官
戴摩爾克04	少女	79	18570581511170	75	jfgbtu	15	幻影劍士
戴摩爾克04	風向鈴蘭	78	16405599455809	76	醉楓染	16	香射手
戴摩爾克04	金色	78	16259744888021	77		16	幻影劍士
戴摩爾克04	艾涅爾	78	15932224856301	78		15	執行官
戴摩爾克04	樂佩	78	15608067575699	79	童話巡航者	15	太陽監視者
戴摩爾克04	瞬光鈴芽	78	15482658887913	80		16	咒文刻印使
戴摩爾克04	瘋帽客泰勒	78	15283324692817	81	童話巡航者	15	太陽監視者
戴摩爾克04	貓貓柴郡	78	15014622079434	82	童話巡航者	15	太陽監視者
戴摩爾克04	特洛伊	78	14393708164346	83		16	太陽監視者
戴摩爾克04	hjftyhdf	78	14244591597875	84	jfgbtu	15	幻影劍士
戴摩爾克04	hfhbip	78	14231008435401	85	jfgbtu	15	幻影劍士
戴摩爾克04	榮耀執行官	78	13157618984446	86	休閑	15	執行官
戴摩爾克04	jghjyftgu	78	13038300836782	87	jfgbtu	14	香射手
戴摩爾克04	潘潘彼得	78	12262468806906	88	童話巡航者	15	執行官
戴摩爾克04	ghdthyty	78	12179254106031	89	jfgbtu	13	幻影劍士
戴摩爾克04	土匪大王	77	11888760299469	90		14	執行官
戴摩爾克04	春滿盛	77	11803316405275	91	春滿盛	14	香射手
戴摩爾克04	羅傑房裡的女人蔡英文	77	11242478259898	92		14	太陽監視者
戴摩爾克04	映像電話蟲	77	10906148563761	93		13	香射手
戴摩爾克04	嘰嘰嘰嘰嘰嘰嘰	77	10528944054828	94	urgf	15	太陽監視者
戴摩爾克04	兮兮	77	10483653821230	95	太平教	15	咒文刻印使
戴摩爾克04	懈怠TUG	77	10077185135342	96	ADAD	14	執行官
戴摩爾克04	綠箭俠	77	9878763586963	97	酒酒	15	香射手
戴摩爾克04	羅天大教	77	9660082025281	98	春滿盛	15	執行官
戴摩爾克04	幕後黑手	77	9394304990429	99	幕後黑手	15	咒文刻印使
戴摩爾克04	kjrh	77	9283956889764	100	jfgbtu	14	咒文刻印使
萊涅01	Divergent	92	7826638598892245	1	示申	25	野蠻鬥士
萊涅01	空力天馬	92	7714192930226113	2	示申	25	咒文刻印使
萊涅01	一謙謙一	92	7277318823848555	3	示申	25	咒文刻印使
萊涅01	黃金神杖	92	6643780174801718	4	示申	24	香射手
萊涅01	䨻靐Myth	91	4786018940356835	5		25	咒文刻印使
萊涅01	星雨乾坤	91	4763251359364837	6	示申	25	執行官
萊涅01	爹爹a	91	4212535380704325	7	示申	24	咒文刻印使
萊涅01	吃燒烤睡覺起來贏五百	91	4168130179893916	8	示申	25	執行官
萊涅01	歐北賽	91	3662043575382650	9	示申	24	執行官
萊涅01	卡拉豬排堡	90	2397821176313937	10	示申	23	咒文刻印使
萊涅01	芊奈貓	89	2238215397228473	11	示申	24	咒文刻印使
萊涅01	大雄與技安	89	2150076224757501	12	示申	24	幻影劍士
萊涅01	花雨煙雲	89	1873023864528997	13	示申	24	執行官
萊涅01	搶錢搶糧搶女人	89	1780329057144734	14	示申	23	太陽監視者
萊涅01	你統治世界我統一布丁	89	1674034845161034	15	示申	23	野蠻鬥士
萊涅01	瑪莉安o	89	1531964820445571	16	示申	24	幻影劍士
萊涅01	馬克白蘭地	88	1464338578514100	17	示申	23	咒文刻印使
萊涅01	AY	88	1460776415195807	18	示申	22	香射手
萊涅01	單手拆彈專家	88	1220216342698374	19	示申	23	執行官
萊涅01	草子	88	1175294956299620	20	示申	23	野蠻鬥士
萊涅01	高雄漁屋熱炒師傅	88	1167409014950107	21	喵烏	23	太陽監視者
萊涅01	小黃貓	88	1154180417376684	22	示申	23	野蠻鬥士
萊涅01	墨雨飛塵	88	1116720943721937	23	示申	24	太陽監視者
萊涅01	小小短腿	88	1068607938768943	24	示申	22	深淵放逐者
萊涅01	影遁	88	1017662480277413	25	喵烏	21	太陽監視者
萊涅01	心妤	88	969501502339362	26	喵烏	22	幻影劍士
萊涅01	做匪有你	87	889620983146943	27	示申	22	執行官
萊涅01	臭狗	87	836362529746555	28	示申	23	野蠻鬥士
萊涅01	小小花花	87	834050816559238	29	示申	21	幻影劍士
萊涅01	卍仔小饅頭	87	797362691338659	30	示申	22	香射手
萊涅01	一人帶四豬打五狗	87	790481453103009	31	喵烏	23	野蠻鬥士
萊涅01	八風吹不動	87	772201007927081	32	示申	23	執行官
萊涅01	謙謙的金神杖	87	727289957923811	33		21	咒文刻印使
萊涅01	狸貓	87	710701894157226	34		22	幻影劍士
萊涅01	煩捏NOW	87	697704649298199	35	示申	21	野蠻鬥士
萊涅01	窩窩窩爸	87	651707562892903	36	示申	23	香射手
萊涅01	布青	87	646834654091523	37	喵烏	21	咒文刻印使
萊涅01	冬雨降臨	87	639591328876190	38	示申	22	深淵放逐者
萊涅01	阿薩布露	87	637837052023948	39	喵烏	21	執行官
萊涅01	o緇衣o	87	632056896673915	40		23	太陽監視者
萊涅01	衣玖	87	619793489789782	41	示申	21	深淵放逐者
萊涅01	費卡洛	86	567311956509517	42	喵烏	22	咒文刻印使
萊涅01	淡然i	86	555787058625676	43	喵烏	21	香射手
萊涅01	紫微聖人	86	549886608423353	44	示申	21	執行官
萊涅01	墨天衍	86	527643479541830	45	喵烏	21	太陽監視者
萊涅01	新莊彭于晏	86	522699626095054	46	喵烏	21	執行官
萊涅01	風月	86	521387489207726	47	示申	22	執行官
萊涅01	伐伐伐伐伐木工	86	514076003202148	48	示申	22	執行官
萊涅01	威斯蘭	86	508521762708516	49	示申	22	香射手
萊涅01	ev	86	481506734592364	50		21	咒文刻印使
萊涅01	五阿哥	86	475704516068210	51	喵烏	21	執行官
萊涅01	晴晴o	86	474810936926715	52	示申	20	咒文刻印使
萊涅01	什麼什麼	86	417835377118565	53	示申	21	咒文刻印使
萊涅01	我不是保廷你認錯人了	86	409060710715498	54	喵烏	21	太陽監視者
萊涅01	艸日月光	86	406157977899795	55	示申	22	咒文刻印使
萊涅01	呦稚貓	85	388165865267772	56	喵烏	20	太陽監視者
萊涅01	言冰雲	85	371520191470116	57		20	太陽監視者
萊涅01	aaaka	85	370086248752258	58	示申	21	香射手
萊涅01	鋼鐵戰刃	85	348846508743547	59	喵烏	20	野蠻鬥士
萊涅01	東邪娃娃	85	347797544956186	60	喵烏	21	太陽監視者
萊涅01	織命	85	342312565464530	61	示申	21	太陽監視者
萊涅01	葡萄好好吃	85	336240375702997	62	示申	20	野蠻鬥士
萊涅01	一切都是浮雲	85	332787425997161	63	喵烏	22	野蠻鬥士
萊涅01	炒飯娃娃	85	323082997871522	64	喵烏	20	香射手
萊涅01	薯條麥樂雞	85	320469305536455	65	放浪神的加護	22	香射手
萊涅01	i服了u	85	286655656993187	66	喵烏	19	太陽監視者
萊涅01	舞淺	85	278092037045311	67	喵烏	21	香射手
萊涅01	花醉四千客	85	257530230783381	68	凌霄閣	20	太陽監視者
萊涅01	一我本天真一	85	253936629411082	69		21	咒文刻印使
萊涅01	敲木魚讀聖經	85	250707919420867	70	示申	22	執行官
萊涅01	YOASOBI	84	240920663011284	71	示申	20	咒文刻印使
萊涅01	如匪九一	84	214390719492539	72	示申	20	咒文刻印使
萊涅01	一細頸瓶一	84	204096905139286	73	櫻花戰亂	18	幻影劍士
萊涅01	哈氣貓	84	203407545921162	74		20	咒文刻印使
萊涅01	瀧澤秀明	84	196627601596192	75	喵烏	19	香射手
萊涅01	和牛o	84	189325619200774	76	喵烏	20	執行官
萊涅01	深夜浪漫	84	177441944260041	77	喵烏	19	野蠻鬥士
萊涅01	暖兮	84	172759340288309	78	示申	20	咒文刻印使
萊涅01	紐売福	84	170053366548937	79	喵烏	20	咒文刻印使
萊涅01	卡樂喵	84	168697339565042	80		20	香射手
萊涅01	教主啊	84	164494533895207	81	喵烏	21	執行官
萊涅01	齁哩蟹	84	163377540004337	82	示申	20	咒文刻印使
萊涅01	新莊彭于晏弓	84	161038560151534	83	喵烏	19	香射手
萊涅01	雲卷雲舒	84	159716482579904	84	示申	20	咒文刻印使
萊涅01	無法顯示ID	83	146872349550995	85		19	幻影劍士
