world_name	gc_name	gc_level	gc_exp	ranking	guild_name	grade	class_name
戴摩爾克04	君子不器	84	192036577308674	1	春風如酒	20	執行官
戴摩爾克04	微微	83	140143239568626	2		19	咒文刻印使
戴摩爾克04	財神小米粥	83	132941699884713	3		19	咒文刻印使
戴摩爾克04	我為逝者哀哭	82	90685043211249	4		18	太陽監視者
戴摩爾克04	桌子下有人	82	80399797946812	5	春滿盛	18	執行官
戴摩爾克04	曬個月亮	82	76995651848601	6	凌霄軍隊	18	執行官
戴摩爾克04	焗烤馬鈴薯	82	76508287106362	7	送頭	17	太陽監視者
戴摩爾克04	小喵	82	74424934085818	8	jfgbtu	18	執行官
戴摩爾克04	大藍貓	81	58611846759585	9	小藍貓	16	咒文刻印使
戴摩爾克04	富林太空站	81	54636248020049	10		18	太陽監視者
戴摩爾克04	皇家禮炮	81	53993390399518	11	春滿盛	17	太陽監視者
戴摩爾克04	三天三夜	81	51070044520670	12		17	太陽監視者
戴摩爾克04	依然	81	47411917167397	13	春風如酒	16	咒文刻印使
戴摩爾克04	ddstt	81	47151922325556	14	ddsd	16	咒文刻印使
戴摩爾克04	許光漢	80	42218093395103	15		18	執行官
戴摩爾克04	白鷺鷥	80	40833011746126	16		17	執行官
戴摩爾克04	守護者八加九	80	38338664897090	17	小藍貓	17	執行官
戴摩爾克04	太多太多的抱歉	80	34860066078378	18	春滿盛	15	香射手
戴摩爾克04	話題	80	34817668176567	19	春滿盛	15	香射手
戴摩爾克04	我知道	80	34757886515493	20	春滿盛	15	香射手
戴摩爾克04	愛不在	80	34655836731652	21	春滿盛	15	香射手
戴摩爾克04	告白氣球	80	34526529516074	22	春滿盛	15	香射手
戴摩爾克04	心如止水	80	34491010194030	23	春滿盛	15	香射手
戴摩爾克04	我沒對她說	80	34328567302639	24	春滿盛	15	香射手
戴摩爾克04	信徒	80	34096440164383	25	春滿盛	15	香射手
戴摩爾克04	芷怡	80	32707862857186	26	jfgbtu	16	執行官
戴摩爾克04	CROSS	80	32124900990271	27	春滿盛	17	深淵放逐者
戴摩爾克04	阿瑞斯	80	29628452563102	28	春風如酒	17	香射手
戴摩爾克04	白輕雪	80	29303158715549	29		16	太陽監視者
戴摩爾克04	娘娘	80	28344555549598	30	jfgbtu	15	幻影劍士
戴摩爾克04	子兮子兮	80	28067500617258	31	凌霄軍隊11	16	執行官
戴摩爾克04	哎呦喂呀	79	26090981645299	32	春風如酒	16	太陽監視者
戴摩爾克04	涼玖OuO	79	26071398164041	33		16	咒文刻印使
戴摩爾克04	老蕭	79	25716465683479	34		17	咒文刻印使
戴摩爾克04	又見一夜襲	79	25379245826119	35		16	香射手
戴摩爾克04	酒酒	79	25157061958709	36	酒酒	17	執行官
戴摩爾克04	哈德利	79	23990356131611	37		16	太陽監視者
戴摩爾克04	韭嫵弍栖	79	23444371962462	38	春滿盛	16	幻影劍士
戴摩爾克04	熊本真希	79	22901659192385	39		15	太陽監視者
戴摩爾克04	肥美老雞包	79	21716971657536	40	遙遠的夢想	16	幻影劍士
戴摩爾克04	海棠	79	20028326770750	41	春滿盛	16	太陽監視者
戴摩爾克04	特務J	79	19804021828794	42		15	幻影劍士
戴摩爾克04	我獨自尻噏	79	19791603999187	43		15	太陽監視者
戴摩爾克04	管妳媽媽嫁給誰	79	19089163255033	44		17	野蠻鬥士
戴摩爾克04	少女	79	18269926146105	45	jfgbtu	15	幻影劍士
戴摩爾克04	守護者加九妹	78	17567210091748	46	小藍貓	16	咒文刻印使
戴摩爾克04	晴時多雲	78	17557766376235	47	小藍貓	15	咒文刻印使
戴摩爾克04	金色	78	16259744888021	48		16	幻影劍士
戴摩爾克04	風向鈴蘭	78	16020405045397	49	醉楓染	16	香射手
戴摩爾克04	艾涅爾	78	15932224856301	50		15	執行官
戴摩爾克04	瞬光鈴芽	78	15482658887913	51		16	咒文刻印使
戴摩爾克04	守護者阿志	78	15469827434907	52	小藍貓	16	香射手
戴摩爾克04	特洛伊	78	14393708164346	53		16	太陽監視者
戴摩爾克04	hjftyhdf	78	13620295177644	54	jfgbtu	15	幻影劍士
戴摩爾克04	hfhbip	78	13531096061971	55	jfgbtu	15	幻影劍士
戴摩爾克04	豬神未食飽	78	13062927948611	56	龍虎豹出版社	17	執行官
戴摩爾克04	jghjyftgu	78	12561404850521	57	jfgbtu	14	香射手
戴摩爾克04	土匪大王	77	11888760299469	58		14	執行官
戴摩爾克04	ghdthyty	77	11529096752953	59	jfgbtu	13	幻影劍士
戴摩爾克04	羅傑房裡的女人蔡英文	77	11242478259898	60		14	太陽監視者
戴摩爾克04	映像電話蟲	77	10906148563761	61		13	香射手
戴摩爾克04	羅天大教	77	9660082025281	62	春滿盛	15	執行官
戴摩爾克04	榮耀執行官	77	9600359903232	63	休閑	14	執行官
戴摩爾克04	幕後黑手	77	9394304990429	64	幕後黑手	15	咒文刻印使
戴摩爾克04	kjrh	77	8723484481233	65	jfgbtu	14	咒文刻印使
戴摩爾克04	Dayb	77	8710017285714	66		15	咒文刻印使
戴摩爾克04	黑色	77	8563655146250	67		14	太陽監視者
戴摩爾克04	嘰嘰嘰嘰嘰嘰嘰	77	8538495649856	68	urgf	13	太陽監視者
戴摩爾克04	jfgggg	77	8269228962563	69	jfgbtu	12	執行官
戴摩爾克04	東踏取	76	8081203647348	70		15	執行官
戴摩爾克04	春滿盛	76	8012829439474	71	春滿盛	14	香射手
戴摩爾克04	孤娥	76	8008311480258	72		15	咒文刻印使
戴摩爾克04	二哈	76	7816222429556	73	小藍貓	12	執行官
戴摩爾克04	大摳呆	76	7552404078028	74	1722	12	太陽監視者
戴摩爾克04	星象儀	76	7335855830344	75	酒酒	15	咒文刻印使
戴摩爾克04	銀星玥	76	6899589802366	76	温野菜	14	執行官
戴摩爾克04	菲傭	76	6680255521944	77	春滿盛	1	深淵放逐者
戴摩爾克04	沒電的艾尼路	76	6500452005260	78		13	咒文刻印使
戴摩爾克04	懈怠TUG	76	6141174096504	79	ADAD	14	執行官
戴摩爾克04	jgyugg	76	6088097793073	80	jfgbtu	11	咒文刻印使
戴摩爾克04	茉莉兒	76	5905949543899	81		15	咒文刻印使
戴摩爾克04	白石麻衣	75	5662977070872	82	龍虎豹出版社	13	幻影劍士
戴摩爾克04	陌生的旅途	75	5518507178395	83	休閑	14	咒文刻印使
戴摩爾克04	MrMr	75	5509899659888	84	休閑	14	咒文刻印使
戴摩爾克04	大輝哥	75	5470675503325	85	春滿盛	13	太陽監視者
戴摩爾克04	長髮飄飄	75	5390185910443	86	休閑	14	咒文刻印使
戴摩爾克04	艾艾莎	75	5295650327798	87	小藍貓	10	咒文刻印使
戴摩爾克04	速懶趴	75	5128376145642	88		13	香射手
戴摩爾克04	美方	75	4835480828773	89	休閑	13	咒文刻印使
戴摩爾克04	Aiueoaiueo	75	4780421479259	90		15	咒文刻印使
戴摩爾克04	jggydyu	75	4779426047982	91	jfgbtu	11	深淵放逐者
戴摩爾克04	湯湯水水	75	4715755531671	92	休閑	13	咒文刻印使
戴摩爾克04	愛麗絲	75	4662781865962	93	愛麗絲	13	太陽監視者
戴摩爾克04	AQUAMARINE	75	4654578832586	94	ADAD	13	幻影劍士
戴摩爾克04	一起再看流星雨	75	4646261390190	95	ADAD	14	太陽監視者
戴摩爾克04	kitty	75	4643283071621	96	休閑	13	執行官
戴摩爾克04	刀刀見血	75	4617918256041	97	春滿盛	10	幻影劍士
戴摩爾克04	鑫爺	75	4501800357737	98	酒酒	12	咒文刻印使
戴摩爾克04	雜貨店老闆	75	4492237854027	99	波拉雜貨店	14	太陽監視者
戴摩爾克04	hfturrf	75	4456228611985	100	jfgbtu	10	咒文刻印使
萊涅01	Divergent	91	5309077341423488	1	神鬼	25	野蠻鬥士
萊涅01	蒼龍爆刃	91	4887632830860087	2	神鬼	25	野蠻鬥士
萊涅01	一謙謙一	91	4544372302289675	3	神鬼	25	咒文刻印使
萊涅01	黃金神杖	91	4281372447759368	4	神鬼	24	野蠻鬥士
萊涅01	䨻靐Myth	90	3233605361682752	5	神鬼	25	咒文刻印使
萊涅01	星雨乾坤	90	2925041244026228	6	神鬼	25	太陽監視者
萊涅01	吃燒烤睡覺起來贏五百	90	2695443076966323	7	神鬼	25	野蠻鬥士
萊涅01	歐北賽	90	2495425862880681	8	神鬼	24	執行官
萊涅01	爹爹a	90	2454938901854388	9	神鬼	24	香射手
萊涅01	搶錢搶糧搶女人	88	1481027017127864	10	神鬼	23	太陽監視者
萊涅01	芊奈貓	88	1345126250525041	11	神鬼	24	咒文刻印使
萊涅01	卡拉豬排堡	88	1291054451915049	12	神鬼	23	咒文刻印使
萊涅01	AY	88	1152404057911446	13	神鬼	22	香射手
萊涅01	大雄與技安	88	1099282027950694	14	神鬼	23	幻影劍士
萊涅01	花雨煙雲	88	1071246960442222	15	神鬼	24	執行官
萊涅01	瑪莉安o	87	899535288823072	16	神鬼	24	幻影劍士
萊涅01	馬克白蘭地	87	832173364105447	17	神鬼	22	咒文刻印使
萊涅01	高雄漁屋熱炒師傅	87	788282585141945	18	喵嗚	22	太陽監視者
萊涅01	影遁	87	764371201548761	19	喵嗚	21	太陽監視者
