world_name	gc_name	gc_level	gc_exp	ranking	guild_name	grade	class_name
戴摩爾克04	君子不器	84	200301900045576	1	春風如酒	20	執行官
戴摩爾克04	微微	83	140143239568626	2		19	咒文刻印使
戴摩爾克04	財神小米粥	83	132941699884713	3		19	咒文刻印使
戴摩爾克04	我為逝者哀哭	82	90685043211249	4		18	太陽監視者
戴摩爾克04	桌子下有人	82	82151849358283	5	春滿盛	18	執行官
戴摩爾克04	曬個月亮	82	79487170520714	6	凌霄軍隊	18	執行官
戴摩爾克04	焗烤馬鈴薯	82	78077859765312	7	送頭	17	太陽監視者
戴摩爾克04	小喵	82	74915064910723	8	jfgbtu	18	執行官
戴摩爾克04	大藍貓	81	59190884353989	9	小藍貓	16	咒文刻印使
戴摩爾克04	皇家禮炮	81	57773835496753	10	春滿盛	17	太陽監視者
戴摩爾克04	富林太空站	81	54636248020049	11		18	太陽監視者
戴摩爾克04	三天三夜	81	51070044520670	12		17	太陽監視者
戴摩爾克04	依然	81	49014212736084	13	春風如酒	16	咒文刻印使
戴摩爾克04	ddstt	81	47497572479754	14	ddsd	16	咒文刻印使
戴摩爾克04	許光漢	80	42218093395103	15		18	執行官
戴摩爾克04	白鷺鷥	80	40833011746126	16		17	執行官
戴摩爾克04	守護者八加九	80	39921194008753	17	小藍貓	17	執行官
戴摩爾克04	太多太多的抱歉	80	36935974160100	18	春滿盛	16	香射手
戴摩爾克04	話題	80	36911765486247	19	春滿盛	16	香射手
戴摩爾克04	愛不在	80	36803705303340	20	春滿盛	16	香射手
戴摩爾克04	我知道	80	36681826973136	21	春滿盛	16	香射手
戴摩爾克04	心如止水	80	36662846775158	22	春滿盛	16	香射手
戴摩爾克04	告白氣球	80	36395440695783	23	春滿盛	16	香射手
戴摩爾克04	我沒對她說	80	36186819558233	24	春滿盛	16	香射手
戴摩爾克04	信徒	80	35972673819417	25	春滿盛	16	香射手
戴摩爾克04	CROSS	80	33880864422052	26	春滿盛	17	深淵放逐者
戴摩爾克04	芷怡	80	32777640999599	27	jfgbtu	16	執行官
戴摩爾克04	阿瑞斯	80	31795444249604	28	春風如酒	17	香射手
戴摩爾克04	子兮子兮	80	29321759820086	29	凌霄軍隊11	16	執行官
戴摩爾克04	白輕雪	80	29303158715549	30		16	太陽監視者
戴摩爾克04	娘娘	80	28520449363940	31	jfgbtu	15	幻影劍士
戴摩爾克04	哎呦喂呀	80	27656539879281	32	春風如酒	16	太陽監視者
戴摩爾克04	酒酒	79	26431517220132	33	酒酒	17	執行官
戴摩爾克04	涼玖OuO	79	26071398164041	34		16	咒文刻印使
戴摩爾克04	老蕭	79	25716465683479	35		17	咒文刻印使
