world_name	gc_name	gc_level	gc_exp	ranking	guild_name	grade	class_name
戴摩爾克04	少洋	91	3920338959309989	1	子彈起飛	24	野蠻鬥士
戴摩爾克04	戰酒黑金龍	90	3141887447988915	2	子彈起飛	23	野蠻鬥士
戴摩爾克04	o關公龍舌蘭o	89	1945990750205781	3	子彈起飛	23	咒文刻印使
戴摩爾克04	稻荷神大吟釀	89	1854187428047072	4	子彈起飛	23	咒文刻印使
戴摩爾克04	伏羲荔枝烏龍	88	1263866326131926	5	子彈起飛	24	野蠻鬥士
戴摩爾克04	帝釋天沙士	88	1048478980627654	6	子彈起飛	23	咒文刻印使
戴摩爾克04	波賽燉紅酒	87	935408139576049	7	子彈起飛	22	幻影劍士
戴摩爾克04	聖王公雞尾酒	87	920018966106140	8	子彈起飛	24	執行官
戴摩爾克04	彌勒伏特加	87	851745723676874	9	子彈起飛	24	太陽監視者
戴摩爾克04	女媧蜜桃烏龍	87	658347813639099	10	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	註生娘娘艾碧斯	87	642324021291634	11	子彈起飛	22	幻影劍士
戴摩爾克04	伊邪那岐生命之水	87	632013994076921	12	子彈起飛	22	香射手
戴摩爾克04	我要進來囉	86	432002144789895	13	帕拉迪島	21	咒文刻印使
戴摩爾克04	睡神喝冰奶渡劫	86	417685680860516	14	讓子彈飛一下	21	咒文刻印使
戴摩爾克04	三太子米粥	85	368145435870632	15	子彈起飛	21	幻影劍士
戴摩爾克04	oOxOo	85	355115610299608	16	子彈起飛	21	香射手
戴摩爾克04	蕭郎威士忌	85	341410865109172	17	子彈起飛	21	野蠻鬥士
戴摩爾克04	三太子大摩二十年	85	304435093307136	18		20	香射手
戴摩爾克04	阿波羅比菲多	84	229179599730361	19	子彈起飛	19	深淵放逐者
戴摩爾克04	中本聰一百事可樂	84	206154745061908	20	雪落夜無聲	21	野蠻鬥士
戴摩爾克04	神偷爸爸	84	186307484911699	21	神印王座	20	咒文刻印使
戴摩爾克04	御嶽沖繩泡盛	84	184750873539550	22	子彈起飛	20	咒文刻印使
戴摩爾克04	春烏龍	84	174191958525954	23	今年一定帶你去看海	19	咒文刻印使
戴摩爾克04	保生大帝烏龍綠	84	162960258647996	24	子彈起飛	20	咒文刻印使
戴摩爾克04	月老茅台	83	136419526427761	25	子彈起飛	20	咒文刻印使
戴摩爾克04	微微	83	135352090735649	26	讓子彈飛一下	19	咒文刻印使
戴摩爾克04	君子不器	83	133932010500726	27	春風如酒	19	執行官
戴摩爾克04	財神小米粥	83	132399525719233	28	船過水無痕	19	咒文刻印使
戴摩爾克04	虎爺子汁	83	123156329203511	29	子彈起飛	19	咒文刻印使
戴摩爾克04	孟婆桃姬	83	122753255737742	30	子彈起飛	20	香射手
戴摩爾克04	超級無敵可愛小西咪	83	118383770226201	31		18	太陽監視者
戴摩爾克04	我為逝者哀哭	82	90685043211249	32		18	太陽監視者
戴摩爾克04	灶神糯米粥	82	82291153810609	33	船過水無痕	18	咒文刻印使
戴摩爾克04	小喵	82	68898801714721	34	jfgbtu	18	執行官
戴摩爾克04	桌子下有人	82	65862608958462	35	春滿盛	17	執行官
戴摩爾克04	霜染人衣	81	61947383421837	36	花落水無聲	17	深淵放逐者
戴摩爾克04	降龍羅漢加鹽沙士	81	60130453207189	37	子彈起飛	18	太陽監視者
戴摩爾克04	曬個月亮	81	58670652808762	38	凌霄軍隊	18	執行官
戴摩爾克04	富林太空站	81	54636248020049	39		18	太陽監視者
戴摩爾克04	大藍貓	81	52667799201081	40	小藍貓	16	咒文刻印使
戴摩爾克04	三天三夜	81	51070044520670	41		17	太陽監視者
戴摩爾克04	二郎神君度橙酒	81	43774427767833	42	子彈起飛	18	咒文刻印使
戴摩爾克04	ddstt	81	42733805078607	43	ddsd	16	咒文刻印使
戴摩爾克04	許光漢	80	42218093395103	44		18	執行官
戴摩爾克04	白鷺鷥	80	40833011746126	45		17	執行官
戴摩爾克04	hoya	80	39273494450296	46	春滿盛	17	咒文刻印使
戴摩爾克04	三清酒	80	37099884369267	47	雪落夜無聲	16	咒文刻印使
戴摩爾克04	依然	80	35334625914609	48	春風如酒	16	咒文刻印使
戴摩爾克04	殺神波本	80	32111869794996	49	子彈起飛	18	香射手
戴摩爾克04	芷怡	80	32067145100950	50	jfgbtu	16	執行官
戴摩爾克04	白輕雪	80	29303158715549	51		16	太陽監視者
戴摩爾克04	清風徐來	80	28796417769705	52	花落水無聲	15	太陽監視者
戴摩爾克04	娘娘	80	27748514542864	53	jfgbtu	15	幻影劍士
戴摩爾克04	守護者八加九	79	27431819853168	54	春滿盛	17	執行官
戴摩爾克04	草莓多多	79	26219933287473	55	今年一定帶你去看海	15	執行官
戴摩爾克04	涼玖OuO	79	26071398164041	56		16	咒文刻印使
戴摩爾克04	又見一夜襲	79	25379245826119	57		16	香射手
戴摩爾克04	觀世音拿鐵	79	24556854661053	58	子彈起飛	17	香射手
戴摩爾克04	香橙雪酪	79	24243665226252	59	今年一定帶你去看海	16	深淵放逐者
戴摩爾克04	哈德利	79	23990356131611	60		16	太陽監視者
戴摩爾克04	熊本真希	79	22901659192385	61		15	太陽監視者
戴摩爾克04	韭嫵弍栖	79	22828561088676	62	春滿盛	16	幻影劍士
戴摩爾克04	話題	79	22594341246630	63	春滿盛	15	香射手
戴摩爾克04	太多太多的抱歉	79	22253901245089	64	春滿盛	15	香射手
戴摩爾克04	愛不在	79	22054753627213	65	春滿盛	15	香射手
戴摩爾克04	信徒	79	21982641518668	66	春滿盛	15	香射手
戴摩爾克04	我知道	79	21979830083189	67	春滿盛	15	香射手
戴摩爾克04	心如止水	79	21967449583547	68	春滿盛	15	香射手
戴摩爾克04	我沒對她說	79	21861997573061	69	春滿盛	15	香射手
戴摩爾克04	告白氣球	79	21836576470775	70	春滿盛	15	香射手
戴摩爾克04	肥美老雞包	79	21716971657536	71	遙遠的夢想	16	幻影劍士
戴摩爾克04	CROSS	79	21281909727113	72	春滿盛	15	深淵放逐者
戴摩爾克04	變強	79	20852309409793	73	今年一定帶你去看海	15	幻影劍士
戴摩爾克04	我獨自尻噏	79	19791603999187	74		15	太陽監視者
戴摩爾克04	阿瑞斯	79	19772853293592	75	春風如酒	17	香射手
戴摩爾克04	子兮粲者	79	19550624043154	76	凌霄軍隊1	16	執行官
戴摩爾克04	瓦寶寶	79	19178059820929	77	大藍貓	15	幻影劍士
戴摩爾克04	少女	78	17309466529206	78	jfgbtu	15	幻影劍士
戴摩爾克04	金色	78	16259744888021	79		16	幻影劍士
戴摩爾克04	艾涅爾	78	15932224856301	80		15	執行官
戴摩爾克04	風向鈴蘭	78	15492119760674	81	醉楓染	16	香射手
戴摩爾克04	瞬光鈴芽	78	15482658887913	82		16	咒文刻印使
戴摩爾克04	酒酒	78	15260540520996	83	酒酒	16	執行官
戴摩爾克04	哎呦喂呀	78	15036131658622	84	春風如酒	16	太陽監視者
戴摩爾克04	特洛伊	78	14355830012624	85		16	太陽監視者
戴摩爾克04	五路財神仙水	78	14163052855891	86	船過水無痕	14	太陽監視者
戴摩爾克04	hjftyhdf	78	12879802841267	87	jfgbtu	15	幻影劍士
戴摩爾克04	hfhbip	78	12629940020105	88	jfgbtu	15	幻影劍士
戴摩爾克04	芝芝奶蓋阿華田	78	12359987412452	89	今年一定帶你去看海	14	幻影劍士
戴摩爾克04	jghjyftgu	77	11972711855589	90	jfgbtu	14	香射手
戴摩爾克04	土匪大王	77	11888760299469	91		14	執行官
戴摩爾克04	羅傑房裡的女人蔡英文	77	11242478259898	92		14	太陽監視者
戴摩爾克04	守護者加九妹	77	11182147572009	93	小藍貓	15	咒文刻印使
戴摩爾克04	豬神未食飽	77	11076672913431	94	龍虎豹出版社	17	執行官
戴摩爾克04	映像電話蟲	77	10906148563761	95		13	香射手
戴摩爾克04	ghdthyty	77	10793225843632	96	jfgbtu	13	幻影劍士
戴摩爾克04	晴時多雲	77	10200485885011	97	小藍貓	15	咒文刻印使
戴摩爾克04	厲飛羽	77	10098668893401	98	花落水無聲	15	咒文刻印使
戴摩爾克04	守護者阿志	77	10037330828471	99	春滿盛	15	香射手
戴摩爾克04	幕後黑手	77	9390750304804	100	幕後黑手	15	咒文刻印使
萊涅01	艾雲o	91	4024419989773911	1	神鬼	24	咒文刻印使
萊涅01	神棄者	90	3317559378228440	2	神鬼	24	野蠻鬥士
萊涅01	鮫鯊狂麟	90	2854860069282571	3	神鬼	24	野蠻鬥士
萊涅01	一謙謙一	90	2592046763312094	4	神鬼	24	咒文刻印使
萊涅01	黃金神杖	90	2369165180313016	5	神鬼	24	野蠻鬥士
萊涅01	雞蛋仔	89	1915692014318775	6	蛋行	24	咒文刻印使
萊涅01	䨻靐Myth	89	1743379964017745	7	神鬼	24	咒文刻印使
萊涅01	寒雨曦光	89	1544500589425694	8	神鬼	24	太陽監視者
