world_name	gc_name	gc_level	gc_exp	ranking	guild_name	grade	class_name
戴摩爾克04	oxox	91	5030872547408387	1	子彈起飛	24	咒文刻印使
戴摩爾克04	少洋	91	4600028150186922	2	子彈起飛	24	野蠻鬥士
戴摩爾克04	虎爺馬丁尼	91	4549326770352815	3	子彈起飛	25	野蠻鬥士
戴摩爾克04	戰酒黑金龍	91	3692754182124236	4	子彈起飛	24	野蠻鬥士
戴摩爾克04	媽祖一杯Shot	90	3405877800073548	5	子彈起飛	25	香射手
戴摩爾克04	喬巴巴	90	3346670540950506	6	雪山小鴨鴨	25	野蠻鬥士
戴摩爾克04	夜魔殺神波本	90	3041408203586382	7	子彈起飛	24	香射手
戴摩爾克04	o關公龍舌蘭o	90	2340005940135242	8	子彈起飛	25	咒文刻印使
戴摩爾克04	稻荷神大吟釀	89	2075184285510227	9	子彈起飛	23	咒文刻印使
戴摩爾克04	伏羲荔枝烏龍	89	1613208839745329	10	子彈起飛	24	野蠻鬥士
戴摩爾克04	帝釋天沙士	88	1289610876316583	11	子彈起飛	25	咒文刻印使
戴摩爾克04	聖王公雞尾酒	88	1274974393659618	12	子彈起飛	24	執行官
戴摩爾克04	波賽燉紅酒	88	1233264770390963	13	子彈起飛	23	幻影劍士
戴摩爾克04	彌勒伏特加	88	1089364267961153	14	子彈起飛	24	太陽監視者
戴摩爾克04	在下毛毛雨	87	879199664804304	15	雪山小鴨鴨	22	執行官
戴摩爾克04	女媧蜜桃烏龍	87	869462602449147	16	子彈起飛	23	咒文刻印使
戴摩爾克04	伊邪那岐生命之水	87	836611428651935	17	子彈起飛	23	香射手
戴摩爾克04	註生娘娘艾碧斯	87	819381095161314	18	子彈起飛	23	幻影劍士
戴摩爾克04	OliSe	87	807574184004441	19	雪山小鴨鴨	22	咒文刻印使
戴摩爾克04	薩玻	87	741295486591211	20	雪山小鴨鴨	22	幻影劍士
戴摩爾克04	魯夫夫	87	719314454571847	21	雪山小鴨鴨	23	深淵放逐者
戴摩爾克04	艾歐基麥康	86	564642762253457	22	雪山小鴨鴨	21	野蠻鬥士
戴摩爾克04	睡神喝冰奶渡劫	86	483441436547907	23	雪落夜無聲	21	咒文刻印使
戴摩爾克04	鷗報送	86	472119661653892	24	雪山小鴨鴨	22	執行官
戴摩爾克04	即期餅乾	86	457739795133666	25	雪山小鴨鴨	20	太陽監視者
戴摩爾克04	討厭黑眼圈	86	454728498340406	26	雪山小鴨鴨	23	咒文刻印使
戴摩爾克04	三太子米粥	86	454441131691904	27	子彈起飛	22	幻影劍士
戴摩爾克04	小咻咻	86	442265821524426	28	雪山小鴨鴨	20	香射手
戴摩爾克04	雪寶	86	437024073402416	29	雪山小鴨鴨	21	執行官
戴摩爾克04	蕭郎威士忌	86	431132896426837	30	子彈起飛	21	野蠻鬥士
戴摩爾克04	oOxOo	86	402290414410503	31	子彈起飛	21	香射手
戴摩爾克04	武藤遊戲	86	391743040167883	32	雪山小鴨鴨	21	野蠻鬥士
戴摩爾克04	三太子大摩二十年	85	364809672033821	33	子彈起飛	20	香射手
戴摩爾克04	巧克力髒髒包	85	357334127499486	34	雪山小鴨鴨	20	咒文刻印使
戴摩爾克04	喬莉婭	85	344980708962674	35	雪山小鴨鴨	20	咒文刻印使
戴摩爾克04	波妮妮o	85	302899905910178	36	雪山小鴨鴨	19	咒文刻印使
戴摩爾克04	父皇	85	275948439428769	37	雪山小鴨鴨	21	執行官
