world_name	gc_name	gc_level	gc_exp	ranking	guild_name	grade	class_name
戴摩爾克04	媽祖伏特加	89	1808084336949988	4	讓子彈飛一下	24	香射手
戴摩爾克04	稻荷神大吟釀	89	1593884559759647	5	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	o關公龍舌蘭o	89	1564173073938843	6	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	波賽燉紅酒	87	814533588675487	9	讓子彈飛一下	22	幻影劍士
戴摩爾克04	帝釋天沙士	87	750691704542681	10	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	聖王公雞尾酒	87	673822807696313	11	讓子彈飛一下	23	執行官
戴摩爾克04	彌勒伏特加	87	652409998798225	12	讓子彈飛一下	24	太陽監視者
戴摩爾克04	伊邪那岐生命之水	86	484887039333551	13	讓子彈飛一下	22	香射手
戴摩爾克04	女媧蜜桃烏龍	86	466789348646453	14	讓子彈飛一下	22	咒文刻印使
戴摩爾克04	註生娘娘艾碧斯	86	460883418597429	15	讓子彈飛一下	22	幻影劍士
戴摩爾克04	我要進來囉	86	420833400788172	16	帕拉迪島	21	咒文刻印使
戴摩爾克04	睡神喝冰奶渡劫	85	371686924502233	17	讓子彈飛一下	21	咒文刻印使
戴摩爾克04	三太子米粥	85	308751009396844	18	讓子彈飛一下	21	幻影劍士
戴摩爾克04	三太子大摩二十年	85	269347575799229	20	讓子彈飛一下	20	香射手
戴摩爾克04	小腦	84	184306225250091	21	雪落夜無聲	19	深淵放逐者
戴摩爾克04	神偷爸爸	84	178798161545685	22	神印王座	20	太陽監視者
戴摩爾克04	春烏龍	84	165566378126137	23	今年一定帶你去看海	19	咒文刻印使
戴摩爾克04	御嶽沖繩泡盛	83	155657656216018	24	讓子彈飛一下	20	咒文刻印使
戴摩爾克04	財神小米粥	83	131569659913143	25	船過水無痕	19	咒文刻印使
戴摩爾克04	保生大帝烏龍綠	83	129166687879642	26	讓子彈飛一下	20	咒文刻印使
戴摩爾克04	微微	83	127004869492870	27	讓子彈飛一下	19	咒文刻印使
戴摩爾克04	超級無敵可愛小西咪	83	118383770226201	28		18	太陽監視者
戴摩爾克04	君子不器	83	113247653809920	29	春風如酒	19	執行官
戴摩爾克04	月老茅台	83	108295899298906	30	讓子彈飛一下	20	咒文刻印使
戴摩爾克04	虎爺子汁	83	104706472431673	31	讓子彈飛一下	19	咒文刻印使
戴摩爾克04	孟婆桃姬	82	92934074453123	32	讓子彈飛一下	20	香射手
戴摩爾克04	我為逝者哀哭	82	90685043211249	33		18	太陽監視者
戴摩爾克04	灶神糯米粥	82	77523656010537	34	船過水無痕	18	咒文刻印使
戴摩爾克04	小喵	82	66730364963564	35	jfgbtu	18	執行官
戴摩爾克04	桌子下有人	81	60170735660269	36	春滿盛	16	執行官
戴摩爾克04	霜染人衣	81	55382667096638	37	花落水無聲	17	深淵放逐者
戴摩爾克04	富林太空站	81	54636248020049	38		18	太陽監視者
戴摩爾克04	降龍羅漢加鹽沙士	81	52741613886404	39	讓子彈飛一下	17	太陽監視者
戴摩爾克04	三天三夜	81	51070044520670	40		17	太陽監視者
戴摩爾克04	曬個月亮	81	50798490088468	41	凌霄軍隊	18	執行官
戴摩爾克04	大藍貓	81	49206168350633	42	小藍貓	16	咒文刻印使
戴摩爾克04	許光漢	80	42218093395103	43		18	執行官
戴摩爾克04	白鷺鷥	80	40833011746126	44		17	執行官
戴摩爾克04	ddstt	80	40109826902409	45	ddsd	16	咒文刻印使
戴摩爾克04	二郎神君度橙酒	80	35381521645276	46	讓子彈飛一下	17	咒文刻印使
戴摩爾克04	hoya	80	34015642354961	47	春滿盛	17	咒文刻印使
戴摩爾克04	三清酒	80	32206187792770	48	讓子彈飛一下	16	咒文刻印使
戴摩爾克04	依然	80	31084069081470	49	春風如酒	15	咒文刻印使
戴摩爾克04	白輕雪	80	29303158715549	50		16	太陽監視者
戴摩爾克04	娘娘	79	27128019483563	51	jfgbtu	15	幻影劍士
戴摩爾克04	清風徐來	79	26943912938373	52	花落水無聲	15	太陽監視者
戴摩爾克04	涼玖OuO	79	26071398164041	53		16	咒文刻印使
戴摩爾克04	又見一夜襲	79	25379245826119	54		16	香射手
戴摩爾克04	草莓多多	79	24958493271284	55	今年一定帶你去看海	15	執行官
戴摩爾克04	殺神波本	79	24438403441843	56	讓子彈飛一下	17	香射手
戴摩爾克04	哈德利	79	23990356131611	57		16	太陽監視者
戴摩爾克04	守護者八加九	79	23416083441418	58	春滿盛	17	執行官
戴摩爾克04	香橙雪酪	79	23213328053180	59	今年一定帶你去看海	16	深淵放逐者
