world_name	gc_name	gc_level	gc_exp	ranking	guild_name	grade	class_name
戴摩爾克04	媽祖伏特加	89	1990840092244294	4	讓子彈飛一下	24	香射手
戴摩爾克04	o關公龍舌蘭o	89	1657682516803376	5	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	稻荷神大吟釀	89	1656992720092836	6	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	波賽燉紅酒	87	866918328248566	9	讓子彈飛一下	22	幻影劍士
戴摩爾克04	帝釋天沙士	87	829585370782583	10	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	聖王公雞尾酒	87	734956466574500	11	讓子彈飛一下	23	執行官
戴摩爾克04	彌勒伏特加	87	697966685428798	12	讓子彈飛一下	24	太陽監視者
戴摩爾克04	伊邪那岐生命之水	86	520899473014651	13	讓子彈飛一下	22	香射手
戴摩爾克04	註生娘娘艾碧斯	86	498841279229230	14	讓子彈飛一下	22	幻影劍士
戴摩爾克04	女媧蜜桃烏龍	86	491584713236547	15	讓子彈飛一下	22	咒文刻印使
戴摩爾克04	我要進來囉	86	427899526444029	16	帕拉迪島	21	咒文刻印使
戴摩爾克04	睡神喝冰奶渡劫	85	384293853695846	17	讓子彈飛一下	21	咒文刻印使
戴摩爾克04	三太子米粥	85	323554514204307	18	讓子彈飛一下	21	幻影劍士
戴摩爾克04	三太子大摩二十年	85	275329937785894	20	讓子彈飛一下	20	香射手
戴摩爾克04	小腦	84	194145810075229	21	雪落夜無聲	19	深淵放逐者
戴摩爾克04	神偷爸爸	84	180820678672772	22	神印王座	20	深淵放逐者
戴摩爾克04	春烏龍	84	168869987141116	23	今年一定帶你去看海	19	咒文刻印使
戴摩爾克04	御嶽沖繩泡盛	84	164649080040949	24	讓子彈飛一下	20	咒文刻印使
戴摩爾克04	保生大帝烏龍綠	83	135281365505964	25	讓子彈飛一下	20	咒文刻印使
戴摩爾克04	財神小米粥	83	131569659913143	26	船過水無痕	19	咒文刻印使
戴摩爾克04	微微	83	129896364421422	27	讓子彈飛一下	19	咒文刻印使
戴摩爾克04	君子不器	83	118810247011267	28	春風如酒	19	執行官
戴摩爾克04	超級無敵可愛小西咪	83	118383770226201	29		18	太陽監視者
戴摩爾克04	月老茅台	83	114606906624379	30	讓子彈飛一下	20	咒文刻印使
戴摩爾克04	虎爺子汁	83	109147890714598	31	讓子彈飛一下	19	咒文刻印使
戴摩爾克04	孟婆桃姬	82	100155156151481	32	讓子彈飛一下	20	香射手
戴摩爾克04	我為逝者哀哭	82	90685043211249	33		18	太陽監視者
戴摩爾克04	灶神糯米粥	82	78664632641016	34	船過水無痕	18	咒文刻印使
戴摩爾克04	小喵	82	67188381440651	35	jfgbtu	18	執行官
戴摩爾克04	桌子下有人	81	61444387328074	36	春滿盛	16	執行官
戴摩爾克04	霜染人衣	81	56211629820327	37	花落水無聲	17	深淵放逐者
戴摩爾克04	富林太空站	81	54636248020049	38		18	太陽監視者
戴摩爾克04	降龍羅漢加鹽沙士	81	54586423833202	39	讓子彈飛一下	17	太陽監視者
戴摩爾克04	曬個月亮	81	52986373826372	40	凌霄軍隊	18	執行官
戴摩爾克04	三天三夜	81	51070044520670	41		17	太陽監視者
戴摩爾克04	大藍貓	81	50023306355060	42	小藍貓	16	咒文刻印使
戴摩爾克04	許光漢	80	42218093395103	43		18	執行官
戴摩爾克04	ddstt	80	41400138979935	44	ddsd	16	咒文刻印使
戴摩爾克04	白鷺鷥	80	40833011746126	45		17	執行官
戴摩爾克04	二郎神君度橙酒	80	37043595249906	46	讓子彈飛一下	17	咒文刻印使
戴摩爾克04	hoya	80	35340228640688	47	春滿盛	17	咒文刻印使
戴摩爾克04	三清酒	80	33224642836303	48	讓子彈飛一下	16	咒文刻印使
戴摩爾克04	依然	80	32246656173416	49	春風如酒	15	咒文刻印使
戴摩爾克04	白輕雪	80	29303158715549	50		16	太陽監視者
戴摩爾克04	娘娘	79	27381418285079	51	jfgbtu	15	幻影劍士
戴摩爾克04	清風徐來	79	27354076500185	52	花落水無聲	15	太陽監視者
戴摩爾克04	涼玖OuO	79	26071398164041	53		16	咒文刻印使
戴摩爾克04	殺神波本	79	26031171471051	54	讓子彈飛一下	17	香射手
戴摩爾克04	又見一夜襲	79	25379245826119	55		16	香射手
戴摩爾克04	草莓多多	79	25202636407337	56	今年一定帶你去看海	15	執行官
戴摩爾克04	守護者八加九	79	24611978050109	57	春滿盛	17	執行官
戴摩爾克04	哈德利	79	23990356131611	58		16	太陽監視者
戴摩爾克04	香橙雪酪	79	23449665854772	59	今年一定帶你去看海	16	深淵放逐者
戴摩爾克04	熊本真希	79	22901659192385	60		15	太陽監視者
戴摩爾克04	韭嫵弍栖	79	22752402246458	61	春滿盛	16	幻影劍士
戴摩爾克04	肥美老雞包	79	21716971657536	62	遙遠的夢想	16	幻影劍士
戴摩爾克04	觀世音拿鐵	79	20477289060686	63	讓子彈飛一下	17	香射手
戴摩爾克04	變強	79	20291943654626	64	今年一定帶你去看海	15	幻影劍士
戴摩爾克04	我獨自尻噏	79	19791603999187	65		15	太陽監視者
戴摩爾克04	話題	79	19367886621267	66	春滿盛	15	香射手
戴摩爾克04	太多太多的抱歉	79	19282962461838	67	春滿盛	15	香射手
戴摩爾克04	心如止水	79	19235499533398	68	春滿盛	15	香射手
戴摩爾克04	愛不在	79	19211663727918	69	春滿盛	15	香射手
戴摩爾克04	阿瑞斯	79	19070355504174	70	春風如酒	15	香射手
戴摩爾克04	告白氣球	79	19050782876225	71	春滿盛	15	香射手
戴摩爾克04	我知道	79	19047403675323	72	春滿盛	15	香射手
戴摩爾克04	信徒	79	18996769816399	73	春滿盛	15	香射手
戴摩爾克04	我沒對她說	79	18914642832086	74	春滿盛	15	香射手
戴摩爾克04	CROSS	79	18382988232774	75	春滿盛	15	深淵放逐者
戴摩爾克04	瓦寶寶	79	18302114372879	76	大藍貓	15	幻影劍士
戴摩爾克04	子兮粲者	78	16943667622166	77	凌霄軍隊1	16	執行官
戴摩爾克04	少女	78	16848137596433	78	jfgbtu	15	幻影劍士
戴摩爾克04	金色	78	16259744888021	79		16	幻影劍士
戴摩爾克04	艾涅爾	78	15932224856301	80		15	執行官
戴摩爾克04	瞬光鈴芽	78	15482658887913	81		16	咒文刻印使
戴摩爾克04	風向鈴蘭	78	15088042578827	82	醉楓染	16	香射手
戴摩爾克04	特洛伊	78	14355830012624	83		16	太陽監視者
戴摩爾克04	五路財神仙水	78	14060155852053	84	船過水無痕	14	太陽監視者
戴摩爾克04	酒酒	78	12775953063157	85	酒酒	15	執行官
戴摩爾克04	hjftyhdf	78	12522523227345	86	jfgbtu	15	幻影劍士
戴摩爾克04	hfhbip	78	12243046389653	87	jfgbtu	15	幻影劍士
戴摩爾克04	哎呦喂呀	78	12205282155714	88	春風如酒	15	太陽監視者
戴摩爾克04	土匪大王	77	11888760299469	89		14	執行官
戴摩爾克04	芝芝奶蓋阿華田	77	11783929157670	90	今年一定帶你去看海	14	幻影劍士
戴摩爾克04	jghjyftgu	77	11694731221253	91	jfgbtu	14	香射手
戴摩爾克04	羅傑房裡的女人蔡英文	77	11242478259898	92		14	太陽監視者
戴摩爾克04	映像電話蟲	77	10906148563761	93		13	香射手
戴摩爾克04	ghdthyty	77	10483499164347	94	jfgbtu	13	幻影劍士
戴摩爾克04	豬神未食飽	77	10427369420062	95	龍虎豹出版社	17	執行官
戴摩爾克04	守護者加九妹	77	9529132045938	96	小藍貓	15	咒文刻印使
戴摩爾克04	幕後黑手	77	9390750304804	97	幕後黑手	15	咒文刻印使
戴摩爾克04	守護者阿志	77	8844590003420	98	春滿盛	15	香射手
戴摩爾克04	Dayb	77	8710017285714	99		15	咒文刻印使
戴摩爾克04	黑色	77	8563655146250	100		14	太陽監視者
萊涅01	言冰雲	85	371520191470116	1		20	太陽監視者
萊涅01	五阿哥	85	280373885227668	2	移名局	21	執行官
萊涅01	一我本天真一	85	253936629411082	3		21	咒文刻印使
萊涅01	哈氣貓	84	203407545921162	4		20	咒文刻印使
萊涅01	卡樂喵	84	168697339565042	5		20	香射手
萊涅01	具姿尹	84	166445256908028	6	移名局	20	香射手
萊涅01	星期三	84	160890485636896	7	天界	20	咒文刻印使
萊涅01	無法顯示ID	83	146872349550995	9		19	幻影劍士
萊涅01	一細頸瓶一	83	144942272198263	10	清幽宜居	18	幻影劍士
萊涅01	o奶貓o	83	140540988140184	11	移名局	19	咒文刻印使
萊涅01	輕舞薇薇	83	137052830123150	12		19	咒文刻印使
萊涅01	花醉四千客	83	125259764364879	13	凌霄閣	19	太陽監視者
萊涅01	夏夜月明	83	115985334440898	14	天界	19	香射手
萊涅01	猁你妹	83	115705876115699	15		20	深淵放逐者
萊涅01	柳如煙	83	102156607798378	16	天界	17	執行官
萊涅01	小比寶寶	82	90149210435655	17		20	幻影劍士
萊涅01	琥珀兒	82	88140427492328	18	天界	17	香射手
萊涅01	老愛	82	76876385717007	19	移名局	19	香射手
萊涅01	烏摩勒伽	82	73833857235508	20		17	香射手
萊涅01	軟軟奶糖	81	59698010855612	22	mini	18	太陽監視者
萊涅01	一根基拔貓	81	59333429906607	23	天界	17	咒文刻印使
萊涅01	一個小時	81	58781517941446	24	半個小時	17	咒文刻印使
萊涅01	熊軍	81	57290010275409	25	打我就打哪區小號	18	香射手
萊涅01	夜澄希	81	53669065334569	26		17	香射手
萊涅01	浣上不睡覺打世紀帝國	81	48005478810567	27		18	幻影劍士
萊涅01	先生那邊請	81	47944498115544	28	天界	17	咒文刻印使
萊涅01	小資O口O	81	44122064476502	29	移名局	18	幻影劍士
萊涅01	疾風之狼	80	41813135617179	30	移名局	17	咒文刻印使
萊涅01	應龍	80	40969967162253	31	天界	16	執行官
萊涅01	半個小時	80	36993764642079	32	半個小時	16	執行官
萊涅01	疾風迅雷	80	34756280462626	33		16	香射手
萊涅01	元朗戰鬥暴龍獸	80	34121375301812	34		17	咒文刻印使
萊涅01	秋風	80	32894186571115	35		17	幻影劍士
萊涅01	古嚕	80	32888344036965	36	移名局	17	執行官
萊涅01	喵喵龍	80	32617790303743	37	移名局	16	深淵放逐者
萊涅01	一切的一	80	32496439633563	38	移名局	18	執行官
萊涅01	少哖	80	30200009136202	39	移名局	17	執行官
萊涅01	一人見人eye一	80	29169920311455	40		17	香射手
萊涅01	血魘冥王	80	27791042554431	41	移名局	16	咒文刻印使
萊涅01	八級大狂風	80	27641081527622	42	天界	18	執行官
萊涅01	ww維維	79	26773517231606	43	mini	16	太陽監視者
萊涅01	曼赤肯	79	24909947034014	44		18	咒文刻印使
萊涅01	喵喵玲	79	24815003966386	45	移名局	15	太陽監視者
萊涅01	鷲你妹	79	24522503419337	46		17	咒文刻印使
萊涅01	無敵星星瑪利歐	79	24489863309730	47	移名局	17	執行官
萊涅01	妖妖	79	23757868972931	48		15	咒文刻印使
萊涅01	失學Sell女	79	23706999130685	49		15	幻影劍士
萊涅01	野良神	79	22591609326265	50	天界	16	香射手
萊涅01	浣上不睡教熊貓眼	79	21996596833009	51		16	香射手
萊涅01	一波旬一	79	20782365421382	52		17	幻影劍士
萊涅01	光怪陸離	79	20203068371445	53	天界	18	太陽監視者
萊涅01	NanaMin	79	19789659450643	54	Oo幻影oO	17	深淵放逐者
萊涅01	銅鑼燒	78	17782417095438	56	復仇者聯盟	15	執行官
萊涅01	沙利耶	78	16477448837785	57	天界	15	太陽監視者
萊涅01	橫公魚	78	16259524037968	58		15	香射手
萊涅01	黃老邪	78	15942298699834	59	復仇者聯盟	15	咒文刻印使
萊涅01	鴻運郎	78	15867584584087	60		15	香射手
萊涅01	紫金	78	13280129736981	61		15	幻影劍士
萊涅01	沒問題	78	12756132230919	62	聽梅軒	15	香射手
萊涅01	來了老哥	78	12190425726444	64	復仇者聯盟	15	咒文刻印使
萊涅01	我愛忌廉批	77	11994828350217	65	移名局	15	香射手
萊涅01	FQQ	77	11934314997061	66		15	太陽監視者
萊涅01	原來是你	77	11871199656299	67	專注PVE二十年	15	執行官
萊涅01	陸小鳳	77	11671500877132	68	天界	15	深淵放逐者
萊涅01	張天師	77	11403878435189	69	天界	16	執行官
萊涅01	小萌新	77	11282475247046	70	天界	15	深淵放逐者
萊涅01	紅娘	77	11077034114001	71	恐龍抗狼	14	香射手
萊涅01	菈桂爾	77	10770375112987	72	天界	14	咒文刻印使
萊涅01	你行Nissan	77	10382189345417	73	相親相愛一家人	14	咒文刻印使
萊涅01	鱷你妹	77	9746835071602	74		14	深淵放逐者
萊涅01	一魔女一	77	9732578021521	75	魔女	15	深淵放逐者
萊涅01	卡布	77	9398119096313	76	放浪神的加護	15	太陽監視者
萊涅01	梅辦法	77	9273635766030	77	聽梅軒	15	太陽監視者
萊涅01	飛雪	77	9212040770830	78	雲嵐宗	15	幻影劍士
萊涅01	落葉相思	77	8978429310231	79	杯莫停	16	執行官
萊涅01	heiii	77	8675616004872	80		15	太陽監視者
萊涅01	朵朵雲	77	8295396785973	81	月霜	15	咒文刻印使
萊涅01	一狠斯文一	76	8077611607596	82		15	香射手
萊涅01	橘香法棍貓	76	8066168594106	83		14	咒文刻印使
萊涅01	咕咕	76	8023892561954	84	楓花飄雪	14	太陽監視者
萊涅01	井木犴	76	7698238890649	85	天界	15	執行官
萊涅01	斷水流大師兄	76	7369204137629	86		14	幻影劍士
萊涅01	我有一隻乖乖叫阿佩	76	7350764672005	87	海二	14	幻影劍士
萊涅01	溯曄	76	7149814426572	88		14	深淵放逐者
萊涅01	梅時間	76	7102232580513	89	聽梅軒	15	深淵放逐者
萊涅01	東東	76	6913391465504	90		13	太陽監視者
萊涅01	我要離開地球	76	6566488609768	91	再見UFO	11	咒文刻印使
萊涅01	滅霸	76	6371395009455	92	復仇者聯盟	12	幻影劍士
萊涅01	一Mowang一	76	5958378625022	93		15	咒文刻印使
萊涅01	花影孤自憐	76	5834508433451	94	聖焱皇朝	15	深淵放逐者
萊涅01	調教系教師	75	5608422396967	95		14	太陽監視者
萊涅01	BlueBlood	75	5373502494919	96		15	咒文刻印使
萊涅01	沈北大呲花	75	5371771553164	97	沈北大呲花	15	深淵放逐者
萊涅01	兔你妹	75	5028172119648	98		15	咒文刻印使
萊涅01	UCCU	75	4761140551735	99	Oo幻影oO	13	咒文刻印使
