world_name	gc_name	gc_level	gc_exp	ranking	guild_name	grade	class_name
戴摩爾克04	oxox	91	5302650390172526	1	子彈起飛	24	咒文刻印使
戴摩爾克04	虎爺馬丁尼	91	4792268420692982	2	子彈起飛	25	野蠻鬥士
戴摩爾克04	少洋	91	4701157691909184	3	子彈起飛	24	野蠻鬥士
戴摩爾克04	暴暴龍寶寶要抱抱	91	3958406754919437	4	子彈起飛	25	太陽監視者
戴摩爾克04	戰酒黑金龍	91	3839030970771061	5	子彈起飛	24	野蠻鬥士
戴摩爾克04	媽祖一杯Shot	91	3668504640006406	6	子彈起飛	25	香射手
戴摩爾克04	喬巴巴	90	3550006600288108	7	雪山小鴨鴨	25	野蠻鬥士
戴摩爾克04	夜魔殺神波本	90	3170049299891587	8	子彈起飛	24	香射手
戴摩爾克04	o關公龍舌蘭o	90	2444672962560195	9	子彈起飛	25	咒文刻印使
戴摩爾克04	稻荷神大吟釀	89	2133303571963527	10	子彈起飛	23	咒文刻印使
戴摩爾克04	伏羲荔枝烏龍	89	1727480985682269	11	子彈起飛	24	野蠻鬥士
戴摩爾克04	帝釋天沙士	88	1408131254338657	12	子彈起飛	25	咒文刻印使
戴摩爾克04	聖王公雞尾酒	88	1407227869568253	13	子彈起飛	24	執行官
戴摩爾克04	波賽燉紅酒	88	1308034612966119	14	子彈起飛	23	幻影劍士
戴摩爾克04	彌勒伏特加	88	1165730864435636	15	子彈起飛	24	太陽監視者
戴摩爾克04	在下毛毛雨	88	969797460783413	16	雪山小鴨鴨	22	執行官
戴摩爾克04	女媧蜜桃烏龍	87	945355337679365	17	子彈起飛	23	咒文刻印使
戴摩爾克04	伊邪那岐生命之水	87	905571485165389	18	子彈起飛	23	香射手
戴摩爾克04	註生娘娘艾碧斯	87	901556175530519	19	子彈起飛	23	幻影劍士
戴摩爾克04	OliSe	87	886384456362363	20	雪山小鴨鴨	22	咒文刻印使
戴摩爾克04	薩玻	87	804022815305803	21	雪山小鴨鴨	22	幻影劍士
戴摩爾克04	魯夫夫	87	742968444606038	22	雪山小鴨鴨	23	深淵放逐者
戴摩爾克04	艾歐基麥康	86	586939910259815	23	雪山小鴨鴨	21	野蠻鬥士
戴摩爾克04	鷗報送	86	503461032167637	24	雪山小鴨鴨	22	執行官
戴摩爾克04	睡神喝冰奶渡劫	86	496340113152881	25	雪落夜無聲	21	咒文刻印使
戴摩爾克04	即期餅乾	86	482835131196460	26	雪山小鴨鴨	20	太陽監視者
戴摩爾克04	小咻咻	86	482796800038815	27	雪山小鴨鴨	20	香射手
戴摩爾克04	三太子米粥	86	480979457086721	28	子彈起飛	22	幻影劍士
戴摩爾克04	討厭黑眼圈	86	476602583704506	29	雪山小鴨鴨	23	咒文刻印使
戴摩爾克04	蕭郎威士忌	86	459269059521402	30	子彈起飛	21	野蠻鬥士
戴摩爾克04	雪寶	86	458038512207699	31	雪山小鴨鴨	21	執行官
戴摩爾克04	oOxOo	86	424517077932427	32	子彈起飛	21	香射手
戴摩爾克04	武藤遊戲	86	421815339097438	33	雪山小鴨鴨	21	野蠻鬥士
戴摩爾克04	三太子大摩二十年	85	381821937299573	34	子彈起飛	20	香射手
戴摩爾克04	巧克力髒髒包	85	380061686349905	35	雪山小鴨鴨	20	咒文刻印使
戴摩爾克04	喬莉婭	85	364913540718822	36	雪山小鴨鴨	20	咒文刻印使
戴摩爾克04	父皇	85	319652055995149	37	雪山小鴨鴨	22	執行官
戴摩爾克04	波妮妮o	85	318289895704602	38	雪山小鴨鴨	19	咒文刻印使
戴摩爾克04	阿波羅比菲多	85	287292081175092	39	雪落夜無聲	19	深淵放逐者
戴摩爾克04	焦糖烤布蕾	85	272443067301519	40	雪山小鴨鴨	19	咒文刻印使
戴摩爾克04	御嶽沖繩泡盛	84	240216727737446	41	子彈起飛	20	咒文刻印使
戴摩爾克04	保生大帝烏龍綠	84	220142831268774	42	子彈起飛	20	咒文刻印使
戴摩爾克04	月老茅台	84	190810873011290	43	子彈起飛	21	咒文刻印使
戴摩爾克04	君子不器	84	179832810241651	44	春風如酒	20	執行官
戴摩爾克04	夜貓	84	176966339127638	45	雪山小鴨鴨	19	咒文刻印使
戴摩爾克04	孟婆桃姬	84	176398094635751	46	子彈起飛	21	香射手
