world_name	gc_name	gc_level	gc_exp	ranking	guild_name	grade	class_name
戴摩爾克04	媽祖伏特加	89	1852315197132876	4	讓子彈飛一下	24	香射手
戴摩爾克04	稻荷神大吟釀	89	1610492235982596	5	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	o關公龍舌蘭o	89	1582417145313763	6	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	波賽燉紅酒	87	830019572184838	9	讓子彈飛一下	22	幻影劍士
戴摩爾克04	帝釋天沙士	87	766905218942538	10	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	聖王公雞尾酒	87	689581874603824	11	讓子彈飛一下	23	執行官
戴摩爾克04	彌勒伏特加	87	660379489298520	12	讓子彈飛一下	24	太陽監視者
戴摩爾克04	伊邪那岐生命之水	86	492136569897880	13	讓子彈飛一下	22	香射手
戴摩爾克04	女媧蜜桃烏龍	86	480710423655390	14	讓子彈飛一下	22	咒文刻印使
戴摩爾克04	註生娘娘艾碧斯	86	471668017172454	15	讓子彈飛一下	22	幻影劍士
戴摩爾克04	我要進來囉	86	421754123034146	16	帕拉迪島	21	咒文刻印使
戴摩爾克04	睡神喝冰奶渡劫	85	375622133080535	17	讓子彈飛一下	21	咒文刻印使
戴摩爾克04	三太子米粥	85	312478202553213	18	讓子彈飛一下	21	幻影劍士
戴摩爾克04	三太子大摩二十年	85	270174229014612	20	讓子彈飛一下	20	香射手
戴摩爾克04	小腦	84	186190035563778	21	雪落夜無聲	19	深淵放逐者
戴摩爾克04	神偷爸爸	84	179206817286227	22	神印王座	20	太陽監視者
戴摩爾克04	春烏龍	84	166239001788937	23	今年一定帶你去看海	19	咒文刻印使
戴摩爾克04	御嶽沖繩泡盛	83	155906988136245	24	讓子彈飛一下	20	咒文刻印使
戴摩爾克04	財神小米粥	83	131569659913143	25	船過水無痕	19	咒文刻印使
戴摩爾克04	保生大帝烏龍綠	83	130613644495088	26	讓子彈飛一下	20	咒文刻印使
戴摩爾克04	微微	83	127700240631589	27	讓子彈飛一下	19	咒文刻印使
戴摩爾克04	超級無敵可愛小西咪	83	118383770226201	28		18	太陽監視者
戴摩爾克04	君子不器	83	114577249890368	29	春風如酒	19	執行官
戴摩爾克04	月老茅台	83	110343373032126	30	讓子彈飛一下	20	咒文刻印使
戴摩爾克04	虎爺子汁	83	106255590283659	31	讓子彈飛一下	19	咒文刻印使
戴摩爾克04	孟婆桃姬	82	94439064513921	32	讓子彈飛一下	20	香射手
戴摩爾克04	我為逝者哀哭	82	90685043211249	33		18	太陽監視者
戴摩爾克04	灶神糯米粥	82	77794788297112	34	船過水無痕	18	咒文刻印使
戴摩爾克04	小喵	82	66991846195240	35	jfgbtu	18	執行官
戴摩爾克04	桌子下有人	81	60475229741679	36	春滿盛	16	執行官
戴摩爾克04	霜染人衣	81	55632096825732	37	花落水無聲	17	深淵放逐者
戴摩爾克04	富林太空站	81	54636248020049	38		18	太陽監視者
戴摩爾克04	降龍羅漢加鹽沙士	81	53218957965370	39	讓子彈飛一下	17	太陽監視者
戴摩爾克04	曬個月亮	81	51265826934621	40	凌霄軍隊	18	執行官
戴摩爾克04	三天三夜	81	51070044520670	41		17	太陽監視者
戴摩爾克04	大藍貓	81	49389263959353	42	小藍貓	16	咒文刻印使
戴摩爾克04	許光漢	80	42218093395103	43		18	執行官
戴摩爾克04	ddstt	80	40929504799735	44	ddsd	16	咒文刻印使
戴摩爾克04	白鷺鷥	80	40833011746126	45		17	執行官
戴摩爾克04	二郎神君度橙酒	80	35738856227313	46	讓子彈飛一下	17	咒文刻印使
戴摩爾克04	hoya	80	34314566915740	47	春滿盛	17	咒文刻印使
戴摩爾克04	三清酒	80	32380098060678	48	讓子彈飛一下	16	咒文刻印使
