world_name	gc_name	gc_level	gc_exp	ranking	guild_name	grade	class_name
戴摩爾克04	村長	89	2031025425392238	1	幸福村	25	執行官
戴摩爾克04	被遺忘的酷寒狂狼勇士	88	1288407754776236	2	幸福村	21	野蠻鬥士
戴摩爾克04	阿庫婭	87	813122697733915	3		22	咒文刻印使
戴摩爾克04	農夫	87	656012972177050	4	幸福村	21	野蠻鬥士
戴摩爾克04	哈士柴	87	611608686976970	5	幸福村	21	太陽監視者
戴摩爾克04	幻影冰冰	85	388133792999440	6	幸福村	20	太陽監視者
戴摩爾克04	打工仔	85	353384223682137	7	幸福村	20	咒文刻印使
戴摩爾克04	櫻桃烤鴨	85	345067294802763	8	幸福村	21	執行官
戴摩爾克04	我想吃魚	85	340956616898626	9	太平教	21	香射手
戴摩爾克04	龍虎豹社長	85	336826541184635	10	龍虎豹出版社	22	香射手
戴摩爾克04	圖坦卡門	85	313772908336972	11	幸福村	20	咒文刻印使
戴摩爾克04	Q罒Q	85	309247991362531	12	幸福村	20	咒文刻印使
戴摩爾克04	貧道摸魚真人	85	306867313527653	13	幸福村	22	太陽監視者
戴摩爾克04	君子不器	85	272961937804390	14	春風如酒	20	執行官
戴摩爾克04	北海大草蝦	85	265872583246645	15	幸福村	19	執行官
戴摩爾克04	主教	84	222709312916026	16	幸福村	20	咒文刻印使
戴摩爾克04	挪威大鮭魚	84	211711281772972	17	幸福村	19	野蠻鬥士
戴摩爾克04	締造者o放逐之境	84	174964120410650	18	幸福村	19	咒文刻印使
戴摩爾克04	結丹小兒	83	152398444090991	19	卍神經衰弱治療科卍	17	執行官
戴摩爾克04	黃河大鯉魚	83	144409747069874	20	幸福村	18	太陽監視者
戴摩爾克04	微微	83	140143239568626	21		19	咒文刻印使
戴摩爾克04	財神小米粥	83	132941699884713	22		19	咒文刻印使
戴摩爾克04	幻影弱弱	83	131782312825284	23	幸福村	20	咒文刻印使
戴摩爾克04	蛇蠍	83	126277327096120	24	幸福村	17	香射手
戴摩爾克04	曬個月亮	83	118095658959728	25	凌霄軍隊隊	18	執行官
戴摩爾克04	桌子下有人	83	113845665591500	26	春滿盛	18	執行官
戴摩爾克04	奧黛麗赫本	83	106500679844222	27	幸福村	18	咒文刻印使
戴摩爾克04	我為逝者哀哭	82	90685043211249	28		18	太陽監視者
戴摩爾克04	查爾斯	82	88733797317822	29	童話巡航者	18	野蠻鬥士
戴摩爾克04	焗烤馬鈴薯	82	87425372682389	30	春風如酒	17	太陽監視者
戴摩爾克04	小喵	82	76202507850722	31	jfgbtu	18	執行官
戴摩爾克04	大藍貓	81	63228101433323	32		16	咒文刻印使
戴摩爾克04	依然	81	59333990535944	33	春風如酒	18	咒文刻印使
戴摩爾克04	富林太空站	81	54636248020049	34		18	太陽監視者
戴摩爾克04	三天三夜	81	52282962677282	35	幸福村	17	太陽監視者
戴摩爾克04	ddstt	81	51656098841298	36	ddsd	16	咒文刻印使
戴摩爾克04	話題	81	50747760797002	37	春滿盛	16	香射手
戴摩爾克04	我知道	81	50612994678197	38	春滿盛	16	香射手
戴摩爾克04	心如止水	81	50293417215971	39	春滿盛	16	香射手
戴摩爾克04	愛不在	81	50267190802274	40	春滿盛	16	香射手
戴摩爾克04	太多太多的抱歉	81	49712726501891	41	春滿盛	16	香射手
戴摩爾克04	阿瑞斯	81	49026416282959	42	春風如酒	17	香射手
戴摩爾克04	我沒對她說	81	48942229243456	43	春滿盛	16	香射手
戴摩爾克04	告白氣球	81	48838902856776	44	春滿盛	16	香射手
戴摩爾克04	信徒	81	48717074519220	45	春滿盛	16	香射手
戴摩爾克04	哎呦喂呀	81	47603970019048	46	春風如酒	17	太陽監視者
戴摩爾克04	子熙分袂	81	46782098768501	47	凌霄軍隊11	16	執行官
戴摩爾克04	守護者八加九	81	46029058936361	48		17	執行官
戴摩爾克04	許光漢	80	42218093395103	49		18	執行官
戴摩爾克04	白鷺鷥	80	40833011746126	50		17	執行官
戴摩爾克04	Sck	80	39145890556363	51	幸福村	18	咒文刻印使
戴摩爾克04	奧蘿拉	80	39024137272353	52	童話巡航者	16	香射手
戴摩爾克04	艾莉兒洛伊	80	38986326034580	53	童話巡航者	16	太陽監視者
戴摩爾克04	芷怡	80	33505947656447	54	jfgbtu	16	執行官
戴摩爾克04	酒酒	80	30606418837130	55	酒酒	17	執行官
戴摩爾克04	韭嫵弍栖	80	30593823303993	56	春滿盛	16	幻影劍士
