world_name	gc_name	gc_level	gc_exp	ranking	guild_name	grade	class_name
戴摩爾克04	君子不器	84	194190837482403	1	春風如酒	20	執行官
戴摩爾克04	微微	83	140143239568626	2		19	咒文刻印使
戴摩爾克04	財神小米粥	83	132941699884713	3		19	咒文刻印使
戴摩爾克04	我為逝者哀哭	82	90685043211249	4		18	太陽監視者
戴摩爾克04	桌子下有人	82	80783942984902	5	春滿盛	18	執行官
戴摩爾克04	曬個月亮	82	77564393175547	6	凌霄軍隊	18	執行官
戴摩爾克04	焗烤馬鈴薯	82	77024818653946	7	送頭	17	太陽監視者
戴摩爾克04	小喵	82	74547989036345	8	jfgbtu	18	執行官
戴摩爾克04	大藍貓	81	58797277411130	9	小藍貓	16	咒文刻印使
戴摩爾克04	皇家禮炮	81	54731209460974	10	春滿盛	17	太陽監視者
戴摩爾克04	富林太空站	81	54636248020049	11		18	太陽監視者
戴摩爾克04	三天三夜	81	51070044520670	12		17	太陽監視者
戴摩爾克04	依然	81	48176835354852	13	春風如酒	16	咒文刻印使
戴摩爾克04	ddstt	81	47252379562089	14	ddsd	16	咒文刻印使
戴摩爾克04	許光漢	80	42218093395103	15		18	執行官
戴摩爾克04	白鷺鷥	80	40833011746126	16		17	執行官
戴摩爾克04	守護者八加九	80	38721960702910	17	小藍貓	17	執行官
戴摩爾克04	太多太多的抱歉	80	35238879853890	18	春滿盛	15	香射手
戴摩爾克04	話題	80	35179677421415	19	春滿盛	15	香射手
戴摩爾克04	我知道	80	35143071503567	20	春滿盛	15	香射手
戴摩爾克04	愛不在	80	35043727714560	21	春滿盛	15	香射手
戴摩爾克04	告白氣球	80	34891899889459	22	春滿盛	15	香射手
戴摩爾克04	心如止水	80	34867948020494	23	春滿盛	15	香射手
戴摩爾克04	我沒對她說	80	34703452617510	24	春滿盛	15	香射手
戴摩爾克04	信徒	80	34467373962283	25	春滿盛	15	香射手
戴摩爾克04	芷怡	80	32729470641925	26	jfgbtu	16	執行官
戴摩爾克04	CROSS	80	32724243071109	27	春滿盛	17	深淵放逐者
戴摩爾克04	阿瑞斯	80	30666122412668	28	春風如酒	17	香射手
