world_name	gc_name	gc_level	gc_exp	ranking	guild_name	grade	class_name
戴摩爾克04	媽祖伏特加	90	2400851920957623	4	讓子彈飛一下	24	香射手
戴摩爾克04	o關公龍舌蘭o	89	1871247213819179	5	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	稻荷神大吟釀	89	1797145447269315	6	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	帝釋天沙士	88	990547568229814	9	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	波賽燉紅酒	88	976727508190678	10	讓子彈飛一下	22	幻影劍士
戴摩爾克04	聖王公雞尾酒	87	868469391132572	11	讓子彈飛一下	24	執行官
戴摩爾克04	彌勒伏特加	87	808754905838307	12	讓子彈飛一下	24	太陽監視者
戴摩爾克04	女媧蜜桃烏龍	87	617195162905610	13	讓子彈飛一下	23	咒文刻印使
戴摩爾克04	伊邪那岐生命之水	86	601330867712885	14	讓子彈飛一下	22	香射手
戴摩爾克04	註生娘娘艾碧斯	86	600352759959664	15	讓子彈飛一下	22	幻影劍士
戴摩爾克04	我要進來囉	86	432002144789895	16	帕拉迪島	21	咒文刻印使
戴摩爾克04	睡神喝冰奶渡劫	86	408568748294813	17	讓子彈飛一下	21	咒文刻印使
戴摩爾克04	三太子米粥	85	355690720030020	18	讓子彈飛一下	21	幻影劍士
戴摩爾克04	三太子大摩二十年	85	297004911436513	20	讓子彈飛一下	20	香射手
戴摩爾克04	小腦	84	221882804539462	21	雪落夜無聲	19	深淵放逐者
戴摩爾克04	神偷爸爸	84	185583007076343	22	神印王座	20	咒文刻印使
戴摩爾克04	御嶽沖繩泡盛	84	179607121921135	23	讓子彈飛一下	20	咒文刻印使
戴摩爾克04	春烏龍	84	172525378253629	24	今年一定帶你去看海	19	咒文刻印使
戴摩爾克04	保生大帝烏龍綠	83	155505340680085	25	讓子彈飛一下	20	咒文刻印使
戴摩爾克04	微微	83	134387703586006	26	讓子彈飛一下	19	咒文刻印使
戴摩爾克04	財神小米粥	83	132399525719233	27	船過水無痕	19	咒文刻印使
戴摩爾克04	月老茅台	83	131344234359532	28	讓子彈飛一下	20	咒文刻印使
