world_name	gc_name	gc_level	gc_exp	ranking	guild_name	grade	class_name
戴摩爾克04	君子不器	84	215126302544442	1	春風如酒	20	執行官
戴摩爾克04	微微	83	140143239568626	2		19	咒文刻印使
戴摩爾克04	財神小米粥	83	132941699884713	3		19	咒文刻印使
戴摩爾克04	我為逝者哀哭	82	90685043211249	4		18	太陽監視者
戴摩爾克04	桌子下有人	82	85611884340961	5	春滿盛	18	執行官
戴摩爾克04	曬個月亮	82	84890255091055	6	凌霄軍隊	18	執行官
戴摩爾克04	焗烤馬鈴薯	82	81123304042282	7	送頭	17	太陽監視者
戴摩爾克04	小喵	82	75762146772107	8	jfgbtu	18	執行官
戴摩爾克04	皇家禮炮	81	63618662391202	9	春滿盛	17	太陽監視者
戴摩爾克04	大藍貓	81	60405266757826	10	小藍貓	16	咒文刻印使
戴摩爾克04	富林太空站	81	54636248020049	11		18	太陽監視者
戴摩爾克04	依然	81	51970632132772	12	春風如酒	16	咒文刻印使
戴摩爾克04	三天三夜	81	51070044520670	13		17	太陽監視者
戴摩爾克04	ddstt	81	48223458313454	14	ddsd	16	咒文刻印使
戴摩爾克04	守護者八加九	81	42584927604074	15	小藍貓	17	執行官
戴摩爾克04	許光漢	80	42218093395103	16		18	執行官
戴摩爾克04	白鷺鷥	80	40833011746126	17		17	執行官
戴摩爾克04	話題	80	40467062123923	18	春滿盛	16	香射手
戴摩爾克04	愛不在	80	40436699222012	19	春滿盛	16	香射手
戴摩爾克04	太多太多的抱歉	80	40414617233208	20	春滿盛	16	香射手
戴摩爾克04	我知道	80	40411183021111	21	春滿盛	16	香射手
戴摩爾克04	心如止水	80	40131415196450	22	春滿盛	16	香射手
戴摩爾克04	告白氣球	80	39764714392779	23	春滿盛	16	香射手
戴摩爾克04	我沒對她說	80	39728179881728	24	春滿盛	16	香射手
戴摩爾克04	信徒	80	39546146770294	25	春滿盛	16	香射手
戴摩爾克04	CROSS	80	36893497505554	26	春滿盛	17	深淵放逐者
戴摩爾克04	阿瑞斯	80	34820659870580	27	春風如酒	17	香射手
戴摩爾克04	芷怡	80	33028214698335	28	jfgbtu	16	執行官
戴摩爾克04	子兮子兮	80	31291156002457	29	凌霄軍隊11	16	執行官
戴摩爾克04	哎呦喂呀	80	30800203664801	30	春風如酒	16	太陽監視者
戴摩爾克04	白輕雪	80	29303158715549	31		16	太陽監視者
戴摩爾克04	娘娘	80	28940860805221	32	jfgbtu	15	幻影劍士
戴摩爾克04	酒酒	80	28384645464125	33	酒酒	17	執行官
戴摩爾克04	老蕭	79	26204172488640	34	ADAD	17	咒文刻印使
戴摩爾克04	涼玖OuO	79	26071398164041	35		16	咒文刻印使
戴摩爾克04	又見一夜襲	79	25379245826119	36		16	香射手
戴摩爾克04	韭嫵弍栖	79	24648297192934	37	春滿盛	16	幻影劍士
戴摩爾克04	哈德利	79	23990356131611	38		16	太陽監視者
戴摩爾克04	海棠	79	23369010824153	39	春滿盛	17	太陽監視者
戴摩爾克04	熊本真希	79	22901659192385	40		15	太陽監視者
戴摩爾克04	肥美老雞包	79	21716971657536	41	遙遠的夢想	16	幻影劍士
戴摩爾克04	晴時多雲	79	20685098497577	42	小藍貓	15	咒文刻印使
戴摩爾克04	特務J	79	19804021828794	43		15	幻影劍士
戴摩爾克04	我獨自尻噏	79	19791603999187	44		15	太陽監視者
戴摩爾克04	守護者加九妹	79	19682023652929	45	小藍貓	16	咒文刻印使
戴摩爾克04	管妳媽媽嫁給誰	79	19089163255033	46		17	野蠻鬥士
戴摩爾克04	少女	79	18554118559133	47	jfgbtu	15	幻影劍士
戴摩爾克04	守護者阿志	78	17379985627351	48	小藍貓	16	香射手
戴摩爾克04	金色	78	16259744888021	49		16	幻影劍士
戴摩爾克04	風向鈴蘭	78	16020405045397	50	醉楓染	16	香射手
戴摩爾克04	艾涅爾	78	15932224856301	51		15	執行官
戴摩爾克04	瞬光鈴芽	78	15482658887913	52		16	咒文刻印使
戴摩爾克04	特洛伊	78	14393708164346	53		16	太陽監視者
戴摩爾克04	hjftyhdf	78	13888406597491	54	jfgbtu	15	幻影劍士
戴摩爾克04	hfhbip	78	13822455717596	55	jfgbtu	15	幻影劍士
戴摩爾克04	豬神未食飽	78	13340807907837	56	龍虎豹出版社	17	執行官
戴摩爾克04	jghjyftgu	78	12762933726248	57	jfgbtu	14	香射手
戴摩爾克04	土匪大王	77	11888760299469	58		14	執行官
戴摩爾克04	ghdthyty	77	11774808751200	59	jfgbtu	13	幻影劍士
戴摩爾克04	羅傑房裡的女人蔡英文	77	11242478259898	60		14	太陽監視者
戴摩爾克04	榮耀執行官	77	10995559710111	61	休閑	14	執行官
戴摩爾克04	映像電話蟲	77	10906148563761	62		13	香射手
戴摩爾克04	羅天大教	77	9660082025281	63	春滿盛	15	執行官
戴摩爾克04	幕後黑手	77	9394304990429	64	幕後黑手	15	咒文刻印使
戴摩爾克04	嘰嘰嘰嘰嘰嘰嘰	77	9063901005368	65	urgf	13	太陽監視者
戴摩爾克04	kjrh	77	9012864624147	66	jfgbtu	14	咒文刻印使
戴摩爾克04	春滿盛	77	8726982905723	67	春滿盛	14	香射手
戴摩爾克04	Dayb	77	8710017285714	68		15	咒文刻印使
戴摩爾克04	黑色	77	8563655146250	69		14	太陽監視者
戴摩爾克04	jfgggg	77	8434588782911	70	jfgbtu	12	執行官
戴摩爾克04	星象儀	77	8298884863878	71	酒酒	15	咒文刻印使
戴摩爾克04	東踏取	76	8081203647348	72		15	執行官
戴摩爾克04	二哈	76	8063078961512	73	小藍貓	12	執行官
戴摩爾克04	孤娥	76	8008311480258	74		15	咒文刻印使
戴摩爾克04	大摳呆	76	7552404078028	75	1722	12	太陽監視者
戴摩爾克04	菲傭	76	6969976323280	76	春滿盛	1	深淵放逐者
戴摩爾克04	懈怠TUG	76	6944136972611	77	ADAD	14	執行官
戴摩爾克04	銀星玥	76	6899589802366	78	温野菜	14	執行官
戴摩爾克04	沒電的艾尼路	76	6500452005260	79		13	咒文刻印使
戴摩爾克04	MrMr	76	6363453863310	80	休閑	14	咒文刻印使
戴摩爾克04	陌生的旅途	76	6358214096219	81	休閑	14	咒文刻印使
戴摩爾克04	jgyugg	76	6254793946102	82	jfgbtu	11	咒文刻印使
戴摩爾克04	長髮飄飄	76	6201554450590	83	休閑	14	咒文刻印使
戴摩爾克04	茉莉兒	76	5905949543899	84		15	咒文刻印使
戴摩爾克04	白石麻衣	76	5854796465202	85	龍虎豹出版社	13	幻影劍士
戴摩爾克04	艾艾莎	75	5551089318458	86	小藍貓	10	咒文刻印使
戴摩爾克04	AQUAMARINE	75	5551045331435	87	ADAD	13	幻影劍士
戴摩爾克04	大輝哥	75	5470675503325	88	春滿盛	13	太陽監視者
戴摩爾克04	綠箭俠	75	5466914647030	89	酒酒	15	香射手
戴摩爾克04	一起再看流星雨	75	5350030734692	90	ADAD	14	太陽監視者
戴摩爾克04	美方	75	5337455574334	91	休閑	13	咒文刻印使
戴摩爾克04	kitty	75	5332728360585	92	休閑	13	執行官
戴摩爾克04	湯湯水水	75	5191221357693	93	休閑	13	咒文刻印使
戴摩爾克04	鑫爺	75	5160247998660	94	酒酒	15	咒文刻印使
戴摩爾克04	速懶趴	75	5128376145642	95		13	香射手
戴摩爾克04	jggydyu	75	5039589153720	96	jfgbtu	11	深淵放逐者
戴摩爾克04	蒂亞Tia	75	4994888757223	97	ADAD	13	深淵放逐者
戴摩爾克04	愛麗絲	75	4861490937256	98	愛麗絲	13	太陽監視者
戴摩爾克04	吳小元	75	4812096832366	99	xiaojie098	15	幻影劍士
戴摩爾克04	aDADA	75	4785857010423	100	ADAD	13	野蠻鬥士
萊涅01	Divergent	92	6025208252352403	1	神鬼	25	野蠻鬥士
萊涅01	蒼龍爆刃	91	5622562343193399	2	神鬼	25	野蠻鬥士
萊涅01	一謙謙一	91	5281278889861958	3	神鬼	25	咒文刻印使
萊涅01	黃金神杖	91	5009737771501743	4	神鬼	24	野蠻鬥士
萊涅01	䨻靐Myth	91	3849963720796719	5	神鬼	25	咒文刻印使
萊涅01	星雨乾坤	90	3430179298723061	6	神鬼	25	太陽監視者
萊涅01	吃燒烤睡覺起來贏五百	90	3138934880485336	7	神鬼	25	野蠻鬥士
萊涅01	爹爹a	90	2891772148437460	8	神鬼	24	香射手
萊涅01	歐北賽	90	2841508587635226	9	神鬼	24	執行官
萊涅01	搶錢搶糧搶女人	89	1615719100223454	10	神鬼	23	太陽監視者
萊涅01	卡拉豬排堡	89	1600357783570108	11	神鬼	23	咒文刻印使
萊涅01	芊奈貓	89	1540822720090726	12	神鬼	24	咒文刻印使
萊涅01	大雄與技安	88	1361337543431691	13	神鬼	24	幻影劍士
萊涅01	花雨煙雲	88	1301355006446322	14	神鬼	24	執行官
萊涅01	AY	88	1256548724453443	15	神鬼	22	香射手
萊涅01	瑪莉安o	88	1045835553162331	16	神鬼	24	幻影劍士
萊涅01	馬克白蘭地	88	1011587223329643	17	神鬼	22	咒文刻印使
萊涅01	紅豆	87	908966830568864	18	神鬼	23	咒文刻印使
萊涅01	高雄漁屋熱炒師傅	87	900061516932348	19	喵嗚	22	太陽監視者
萊涅01	單手拆彈專家	87	869503103889617	20	神鬼	22	執行官
萊涅01	影遁	87	849488796687444	21	喵嗚	21	太陽監視者
萊涅01	小黃貓	87	815182859949377	22	神鬼	23	野蠻鬥士
萊涅01	心妤	87	801424804661686	23	喵嗚	22	野蠻鬥士
